lattice,100,0.05999999999999992,0.06949999999999992,0.05949999999999992,0.051599999999999924,0.06119999999999992,0.05119999999999992,0.04469999999999992,0.05429999999999992,0.044299999999999916,0.03759999999999992,0.04729999999999992,0.041399999999999916,0.05099999999999991,0.04099999999999991,0.05059999999999991,0.06009999999999991,0.05489999999999991,0.044899999999999905,0.03819999999999991,0.047799999999999905,0.03819999999999991,0.047799999999999905,0.0377999999999999,0.0474999999999999,0.03889999999999991
lattice,225,0.05151111111111103,0.05791111111111103,0.048177777777777694,0.05773333333333325,0.05137777777777769,0.04431111111111102,0.05377777777777769,0.048577777777777685,0.058133333333333245,0.05204444444444436,0.04315555555555547,0.050133333333333245,0.05786666666666658,0.04822222222222214,0.04004444444444436,0.04773333333333325,0.04235555555555547,0.05102222222222214,0.0605777777777777,0.0553777777777777,0.04879999999999992,0.05831111111111103,0.05044444444444436,0.04235555555555547,0.05142222222222214
lattice,400,0.04582499999999991,0.054549999999999904,0.060199999999999906,0.052399999999999905,0.0471999999999999,0.052274999999999905,0.05962499999999991,0.0683999999999999,0.058899999999999904,0.05269999999999991,0.05909999999999991,0.05177499999999991,0.058924999999999915,0.050724999999999916,0.05777499999999992,0.04989999999999992,0.05864999999999992,0.052174999999999916,0.046574999999999915,0.039824999999999916,0.04942499999999991,0.058174999999999914,0.04957499999999991,0.05542499999999991,0.060949999999999914
lattice,625,0.054047999999999916,0.061007999999999916,0.05526399999999992,0.04679999999999992,0.05380799999999992,0.047871999999999915,0.05313599999999991,0.060159999999999915,0.054879999999999915,0.049087999999999916,0.057183999999999915,0.05193599999999991,0.06009599999999991,0.06556799999999992,0.05684799999999992,0.06211199999999992,0.05371199999999992,0.04863999999999992,0.05558399999999992,0.06323199999999991,0.05595199999999991,0.050111999999999914,0.05659199999999991,0.050703999999999916,0.056335999999999914
lattice,900,0.053144444444444355,0.0609888888888888,0.053144444444444355,0.058322222222222136,0.05236666666666658,0.0605888888888888,0.05341111111111103,0.0595888888888888,0.05301111111111102,0.05859999999999991,0.05282222222222213,0.05926666666666658,0.05165555555555547,0.05746666666666658,0.0513888888888888,0.05742222222222214,0.06383333333333326,0.05663333333333326,0.04948888888888881,0.05646666666666659,0.05118888888888881,0.0584777777777777,0.05114444444444437,0.05822222222222215,0.06385555555555548
lattice,1225,0.048661224489795825,0.0551265306122448,0.061167346938775416,0.054555102040816233,0.06267755102040808,0.056008163265306034,0.0508326530612244,0.05713469387755093,0.06346938775510196,0.056506122448979505,0.04973061224489787,0.057599999999999915,0.04987755102040808,0.05785306122448971,0.05114285714285705,0.060155102040816234,0.054097959183673376,0.06178775510204072,0.0564326530612244,0.06287346938775501,0.055518367346938685,0.04924897959183665,0.05698775510204073,0.051812244897959096,0.0596326530612244
lattice,1600,0.05294999999999991,0.05860624999999991,0.06434374999999991,0.05679374999999991,0.051199999999999905,0.05906249999999991,0.053787499999999905,0.04796874999999991,0.05583124999999991,0.06121874999999991,0.05437499999999991,0.06029374999999991,0.05255624999999991,0.04751874999999991,0.05483749999999991,0.060343749999999904,0.0544374999999999,0.0605624999999999,0.0553874999999999,0.0624374999999999,0.054987499999999905,0.048681249999999905,0.055293749999999905,0.0496499999999999,0.0573374999999999
lattice,2025,0.050064197530864114,0.055837037037036956,0.06136790123456782,0.055007407407407324,0.06216790123456782,0.05580246913580239,0.061303703703703624,0.055664197530864115,0.05022222222222214,0.05605925925925918,0.049629629629629544,0.056429629629629545,0.05068641975308633,0.05723950617283942,0.051679012345678926,0.05738271604938263,0.06261728395061719,0.06827654320987644,0.06007901234567892,0.05284444444444435,0.05875555555555546,0.05204938271604928,0.05790617283950607,0.06293333333333323,0.05527407407407397
lattice,2500,0.05542399999999991,0.060567999999999914,0.05375999999999991,0.05885999999999991,0.053471999999999915,0.05880399999999991,0.05369599999999991,0.05977999999999991,0.05339199999999991,0.058771999999999915,0.05366399999999991,0.059979999999999915,0.054907999999999915,0.061283999999999915,0.05384399999999991,0.05901199999999991,0.06549999999999992,0.05838799999999992,0.05296399999999992,0.04753599999999992,0.055067999999999916,0.06166799999999992,0.055151999999999916,0.04987599999999992,0.056831999999999924
lattice,3025,0.05397355371900818,0.059560330578512316,0.052036363636363554,0.05879999999999992,0.06385454545454537,0.05650909090909083,0.061864462809917274,0.05416528925619826,0.04776528925619826,0.05597685950413214,0.06250247933884288,0.05597685950413214,0.05052231404958669,0.05642975206611561,0.06245289256198338,0.056839669421487514,0.05108429752066107,0.056952066115702395,0.0518314049586776,0.057404958677685865,0.05212892561983463,0.0589719008264462,0.05346776859504124,0.06018512396694206,0.055127272727272636
small-world,100,0.04999999999999992,0.05739999999999992,0.04769999999999992,0.04249999999999992,0.05209999999999992,0.04289999999999992,0.05149999999999992,0.05679999999999992,0.04849999999999992,0.04179999999999992,0.05059999999999992,0.060099999999999924,0.05299999999999992,0.04299999999999992,0.05039999999999992,0.057399999999999916,0.047399999999999914,0.052799999999999916,0.06229999999999992,0.052299999999999916,0.059999999999999915,0.04999999999999991,0.04049999999999991,0.03259999999999991,0.04109999999999991
small-world,225,0.05999999999999992,0.06524444444444437,0.05559999999999993,0.06093333333333326,0.05204444444444437,0.04564444444444437,0.039777777777777704,0.048355555555555485,0.054266666666666595,0.04786666666666659,0.03884444444444437,0.03306666666666659,0.0413777777777777,0.04808888888888881,0.04079999999999993,0.04844444444444437,0.040888888888888815,0.047466666666666595,0.053911111111111035,0.046577777777777704,0.039777777777777704,0.034399999999999924,0.04155555555555548,0.04839999999999992,0.05515555555555548
small-world,400,0.04442499999999992,0.051199999999999926,0.044399999999999926,0.03844999999999993,0.03309999999999993,0.04064999999999993,0.04837499999999993,0.05404999999999993,0.04667499999999993,0.05524999999999993,0.04677499999999993,0.052024999999999925,0.04619999999999992,0.04074999999999992,0.045874999999999916,0.05359999999999992,0.045874999999999916,0.05172499999999992,0.04299999999999991,0.04962499999999991,0.04252499999999991,0.04942499999999991,0.041724999999999915,0.034799999999999914,0.04384999999999992
small-world,625,0.045391999999999925,0.05086399999999992,0.044719999999999926,0.03852799999999992,0.04443199999999992,0.05036799999999993,0.04279999999999993,0.04953599999999993,0.04276799999999993,0.037087999999999934,0.04412799999999993,0.03852799999999993,0.04606399999999993,0.05121599999999993,0.04273599999999993,0.04929599999999993,0.04094399999999993,0.035311999999999934,0.042639999999999935,0.04993599999999994,0.05558399999999994,0.04804799999999994,0.03953599999999994,0.048031999999999936,0.042319999999999934
small-world,900,0.044233333333333257,0.050844444444444366,0.04403333333333326,0.038577777777777704,0.04535555555555548,0.03954444444444437,0.0458777777777777,0.0401777777777777,0.04601111111111103,0.04079999999999992,0.047022222222222146,0.052433333333333255,0.04484444444444437,0.039722222222222145,0.04545555555555548,0.050899999999999924,0.04446666666666659,0.03889999999999993,0.04574444444444437,0.03858888888888882,0.04431111111111104,0.03926666666666659,0.04458888888888881,0.04988888888888881,0.04198888888888881
small-world,1225,0.04458775510204073,0.050473469387755016,0.04376326530612236,0.04879999999999991,0.053934693877550934,0.04742040816326522,0.05253877551020399,0.045991836734693786,0.04016326530612236,0.04722448979591828,0.04111020408163256,0.04799183673469379,0.0403591836734693,0.03532244897959175,0.04246530612244889,0.036799999999999916,0.043820408163265226,0.049012244897959106,0.04306938775510196,0.04844081632653053,0.04229387755102033,0.04844897959183665,0.04325714285714277,0.04871020408163257,0.04119999999999992
small-world,1600,0.043349999999999916,0.049462499999999916,0.04277499999999992,0.04799374999999992,0.04084999999999992,0.048318749999999924,0.04262499999999993,0.04802499999999993,0.042137499999999925,0.04867499999999993,0.041137499999999924,0.046306249999999924,0.04019999999999992,0.04645624999999992,0.05152499999999992,0.044993749999999916,0.039568749999999916,0.04728749999999991,0.04119374999999991,0.04743749999999991,0.04105624999999991,0.047262499999999916,0.039956249999999915,0.04634999999999992,0.05188124999999992
small-world,2025,0.04352098765432091,0.05029135802469128,0.043279012345678936,0.03751111111111104,0.04362962962962955,0.04970864197530857,0.04237530864197524,0.036854320987654246,0.04356543209876536,0.04941234567901227,0.04258765432098758,0.048977777777777703,0.04212839506172832,0.03610370370370363,0.043644444444444375,0.048992592592592525,0.04390123456790117,0.03806913580246907,0.044765432098765365,0.03959506172839499,0.04515061728395055,0.040093827160493756,0.04614320987654314,0.03976790123456783,0.0467061728395061
small-world,2500,0.043655999999999896,0.048671999999999896,0.0415559999999999,0.0471519999999999,0.0411439999999999,0.04726799999999991,0.04177999999999991,0.04768399999999991,0.04193199999999991,0.04816399999999991,0.040875999999999905,0.046931999999999904,0.0417399999999999,0.0478039999999999,0.0411479999999999,0.0470439999999999,0.041379999999999896,0.0478079999999999,0.0415039999999999,0.0469359999999999,0.041075999999999904,0.0467639999999999,0.0405399999999999,0.0470519999999999,0.0402399999999999
small-world,3025,0.037633057851239576,0.04494214876033049,0.03876694214876024,0.044826446280991646,0.049877685950413135,0.04171239669421479,0.046909090909090824,0.041123966942148676,0.04746446280991727,0.04073057851239661,0.046849586776859416,0.040558677685950326,0.046337190082644544,0.040357024793388346,0.04591074380165281,0.03996033057851232,0.047140495867768514,0.04054545454545447,0.04675041322314042,0.041685950413223066,0.0484826446280991,0.041966942148760254,0.04739834710743794,0.04175867768595034,0.04793057851239662
