f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.3,9.0,0.9,45.73590468,-16.78409532,62.52,386.95,0.0,
0.4,9.0,0.9,25.72644638,8.546446381,17.18,45.21,0.0,
0.5,9.0,0.9,16.46492568,8.584925684,7.88,12.8,0.0,
0.6,9.0,0.9,11.43397617,7.053976169,4.38,4.57,0.0,
0.7,9.0,0.9,8.400472288,5.620472288,2.78,1.36,0.0,
0.8,9.0,0.9,6.431611595,4.151611595,2.28,1.88,0.0,
0.9,9.0,0.9,5.081767186,3.581767186,1.5,0.58,0.0,
0.1,10.0,0.0,,,,,100.0,
0.2,10.0,0.0,,,,,100.0,
0.3,10.0,0.0,,,,,100.0,
0.4,10.0,0.0,,,38.095238095238095,129.64924506387922,16.0,
0.5,10.0,0.0,,,14.551020408163266,64.08588435374149,2.0,
0.6,10.0,0.0,,,6.02,14.59142857142857,0.0,
0.7,10.0,0.0,,,4.06,7.077959183673469,0.0,
0.8,10.0,0.0,,,2.64,2.9289795918367347,0.0,
0.9,10.0,0.0,,,1.7,1.1122448979591837,0.0,
0.1,10.0,0.05,,,,,100.0,
0.2,10.0,0.05,,,352.9,11459.765306122448,0.0,
0.3,10.0,0.05,,,98.96,941.8351020408163,0.0,
0.4,10.0,0.05,,,33.68,92.50775510204082,0.0,
0.5,10.0,0.05,,,14.92,48.36081632653061,0.0,
0.6,10.0,0.05,,,7.0,17.26530612244898,0.0,
0.7,10.0,0.05,,,4.24,7.084081632653061,0.0,
0.8,10.0,0.05,,,2.44,1.5575510204081633,0.0,
0.9,10.0,0.05,,,1.7,0.9489795918367347,0.0,
0.1,10.0,0.1,1264.911064,407.4110641,857.5,14280.5,96.0,
0.2,10.0,0.1,316.227766,52.96776602,263.26,4284.16,0.0,
0.3,10.0,0.1,140.5456738,60.90567379,79.64,508.36,0.0,
0.4,10.0,0.1,79.0569415,49.0369415,30.02,64.43,0.0,
0.5,10.0,0.1,50.59644256,38.77644256,11.82,27.74,0.0,
0.6,10.0,0.1,35.13641845,28.63641845,6.5,19.52,0.0,
0.7,10.0,0.1,25.81451151,21.99451151,3.82,7.46,0.0,
0.8,10.0,0.1,19.76423538,17.32423538,2.44,4.41,0.0,
0.9,10.0,0.1,15.61618598,13.95618598,1.66,0.8,0.0,
0.1,10.0,0.2,894.427191,43.427191,851.0,392.0,96.0,
0.2,10.0,0.2,223.6067977,-28.15320225,251.76,4096.84,0.0,
0.3,10.0,0.2,99.380799,31.620799,67.76,312.15,0.0,
0.4,10.0,0.2,55.90169944,28.86169944,27.04,130.41,0.0,
0.5,10.0,0.2,35.77708764,22.43708764,13.34,46.76,0.0,
0.6,10.0,0.2,24.84519975,19.92519975,4.92,9.54,0.0,
0.7,10.0,0.2,18.25361614,14.81361614,3.44,5.92,0.0,
0.8,10.0,0.2,13.97542486,11.81542486,2.16,1.69,0.0,
0.9,10.0,0.2,11.042311,9.462311,1.58,0.82,0.0,
0.1,10.0,0.3,730.2967433,-103.7032567,834.0,45602.0,96.0,
0.2,10.0,0.3,182.5741858,-92.26581416,274.84,5358.38,0.0,
0.3,10.0,0.3,81.14408259,7.744082593,73.4,342.57,0.0,
0.4,10.0,0.3,45.64354646,20.02354646,25.62,56.65,0.0,
0.5,10.0,0.3,29.21186973,17.41186973,11.8,28.2,0.0,
0.6,10.0,0.3,20.28602065,13.84602065,6.44,20.99,0.0,
0.7,10.0,0.3,14.90401517,11.26401517,3.64,6.56,0.0,
0.8,10.0,0.3,11.41088661,8.950886615,2.46,2.62,0.0,
0.9,10.0,0.3,9.016009177,7.456009177,1.56,0.66,0.0,
0.1,10.0,0.4,632.455532,,,,100.0,
0.2,10.0,0.4,158.113883,-154.586117,312.7,13660.3,0.0,
0.3,10.0,0.4,70.27283689,2.852836893,67.42,349.55,0.0,
0.4,10.0,0.4,39.52847075,16.38847075,23.14,60.45,0.0,
0.5,10.0,0.4,25.29822128,15.29822128,10.0,16.86,0.0,
0.6,10.0,0.4,17.56820922,11.56820922,6.0,10.2,0.0,
0.7,10.0,0.4,12.90725576,9.807255756,3.1,3.64,0.0,
0.8,10.0,0.4,9.882117688,7.542117688,2.34,1.05,0.0,
0.9,10.0,0.4,7.808092988,6.408092988,1.4,0.49,0.0,
0.1,10.0,0.5,565.6854249,,,,100.0,
0.2,10.0,0.5,141.4213562,-260.9186438,402.34,35125.7,0.0,
0.3,10.0,0.5,62.85393611,-10.00606389,72.86,382.9,0.0,
0.4,10.0,0.5,35.35533906,13.37533906,21.98,52.63,0.0,
0.5,10.0,0.5,22.627417,11.327417,11.3,31.28,0.0,
0.6,10.0,0.5,15.71348403,10.33348403,5.38,8.98,0.0,
0.7,10.0,0.5,11.54460051,8.244600509,3.3,4.54,0.0,
0.8,10.0,0.5,8.838834765,6.298834765,2.54,1.6,0.0,
0.9,10.0,0.5,6.983770678,5.163770678,1.82,1.66,0.0,
0.1,10.0,0.6,516.3977795,,,,100.0,
0.2,10.0,0.6,129.0994449,-324.5405551,453.64,44677.12,12.0,
0.3,10.0,0.6,57.37753105,-15.70246895,73.08,545.14,0.0,
0.4,10.0,0.6,32.27486122,10.97486122,21.3,35.68,0.0,
0.5,10.0,0.6,20.65591118,10.91591118,9.74,19.46,0.0,
0.6,10.0,0.6,14.34438276,8.904382764,5.44,9.44,0.0,
0.7,10.0,0.6,10.53873019,7.698730194,2.84,2.26,0.0,
0.8,10.0,0.6,8.068715305,5.608715305,2.46,1.68,0.0,
0.9,10.0,0.6,6.375281228,4.495281228,1.88,0.92,0.0,
0.1,10.0,0.7,478.0914437,,,,100.0,
0.2,10.0,0.7,119.5228609,-386.5571391,506.08,74521.53,24.0,
0.3,10.0,0.7,53.12127153,-22.17872847,75.3,639.03,0.0,
0.4,10.0,0.7,29.88071523,9.700715233,20.18,54.37,0.0,
0.5,10.0,0.7,19.12365775,10.06365775,9.06,17.65,0.0,
0.6,10.0,0.7,13.28031788,9.060317881,4.22,3.03,0.0,
0.7,10.0,0.7,9.756968239,6.696968239,3.06,4.87,0.0,
0.8,10.0,0.7,7.470178808,5.050178808,2.42,2.66,0.0,
0.9,10.0,0.7,5.902363503,4.382363503,1.52,0.62,0.0,
0.1,10.0,0.8,447.2135955,,,,100.0,
0.2,10.0,0.8,111.8033989,-398.3566011,510.16,55248.47,38.0,
0.3,10.0,0.8,49.6903995,-24.1696005,73.86,506.25,0.0,
0.4,10.0,0.8,27.95084972,8.910849719,19.04,80.16,0.0,
0.5,10.0,0.8,17.88854382,9.78854382,8.1,14.21,0.0,
0.6,10.0,0.8,12.42259987,7.782599875,4.64,8.56,0.0,
0.7,10.0,0.8,9.126808071,6.586808071,2.54,1.56,0.0,
0.8,10.0,0.8,6.98771243,5.02771243,1.96,0.77,0.0,
0.9,10.0,0.8,5.5211555,3.9211555,1.6,0.45,0.0,
0.1,10.0,0.9,421.6370214,,,,100.0,
0.2,10.0,0.9,105.4092553,-321.3207447,426.73,63736.97,56.0,
0.3,10.0,0.9,46.84855793,-18.65144207,65.5,374.87,0.0,
0.4,10.0,0.9,26.35231383,6.832313835,19.52,40.46,0.0,
0.5,10.0,0.9,16.86548085,8.805480854,8.06,18.63,0.0,
0.6,10.0,0.9,11.71213948,6.952139482,4.76,6.55,0.0,
0.7,10.0,0.9,8.604837171,5.824837171,2.78,2.42,0.0,
0.8,10.0,0.9,6.588078459,4.528078459,2.06,0.91,0.0,
0.9,10.0,0.9,5.205395325,3.465395325,1.74,0.65,0.0,
0.1,15.0,0.0,,,,,100.0,
0.2,15.0,0.0,,,,,100.0,
0.3,15.0,0.0,,,216.0,4418.0,96.0,
0.4,15.0,0.0,,,48.891304347826086,263.4768115942029,8.0,
0.5,15.0,0.0,,,19.729166666666668,120.75487588652483,4.0,
0.6,15.0,0.0,,,8.4,34.204081632653065,0.0,
0.7,15.0,0.0,,,3.7,8.051020408163266,0.0,
0.8,15.0,0.0,,,2.36,1.8677551020408163,0.0,
0.9,15.0,0.0,,,1.8,0.9387755102040817,0.0,
0.1,15.0,0.05,,,,,100.0,
0.2,15.0,0.05,,,413.57142857142856,5947.958333333333,2.0,
0.3,15.0,0.05,,,128.44,1637.9248979591837,0.0,
0.4,15.0,0.05,,,43.24,174.67591836734695,0.0,
0.5,15.0,0.05,,,14.92,80.85061224489796,0.0,
0.6,15.0,0.05,,,6.5,24.214285714285715,0.0,
0.7,15.0,0.05,,,4.36,10.724897959183673,0.0,
0.8,15.0,0.05,,,2.64,3.6228571428571428,0.0,
0.9,15.0,0.05,,,2.02,2.836326530612245,0.0,
0.1,15.0,0.1,1462.553418,,,,100.0,
0.2,15.0,0.1,365.6383545,18.05835446,347.58,9666.53,0.0,
0.3,15.0,0.1,162.5059353,52.22593531,110.28,629.68,0.0,
0.4,15.0,0.1,91.40958861,53.86958861,37.54,222.01,0.0,
0.5,15.0,0.1,58.50213671,43.88213671,14.62,67.95,0.0,
0.6,15.0,0.1,40.62648383,33.86648383,6.76,17.53,0.0,
0.7,15.0,0.1,29.84802894,26.32802894,3.52,6.3,0.0,
0.8,15.0,0.1,22.85239715,19.95239715,2.9,3.23,0.0,
0.9,15.0,0.1,18.05621503,16.43621503,1.62,0.73,0.0,
0.1,15.0,0.2,1034.18144,,,,100.0,
0.2,15.0,0.2,258.5453599,-137.2746401,395.82,12007.46,0.0,
0.3,15.0,0.2,114.9090488,10.32904884,104.58,834.04,0.0,
0.4,15.0,0.2,64.63633997,28.47633997,36.16,276.83,0.0,
0.5,15.0,0.2,41.36725758,27.02725758,14.34,79.05,0.0,
0.6,15.0,0.2,28.72726221,21.74726221,6.98,21.45,0.0,
0.7,15.0,0.2,21.10574367,17.14574367,3.96,10.37,0.0,
0.8,15.0,0.2,16.15908499,13.65908499,2.5,2.66,0.0,
0.9,15.0,0.2,12.76767209,11.20767209,1.56,0.82,0.0,
0.1,15.0,0.3,844.4056095,,,,100.0,
0.2,15.0,0.3,211.1014024,-299.4885976,510.59,44107.58,2.0,
0.3,15.0,0.3,93.8228455,-9.437154501,103.26,1018.73,0.0,
0.4,15.0,0.3,52.77535059,18.15535059,34.62,95.63,0.0,
0.5,15.0,0.3,33.77622438,21.19622438,12.58,57.76,0.0,
0.6,15.0,0.3,23.45571137,16.93571137,6.52,28.09,0.0,
0.7,15.0,0.3,17.23276754,13.43276754,3.8,4.45,0.0,
0.8,15.0,0.3,13.19383765,10.97383765,2.22,0.91,0.0,
0.9,15.0,0.3,10.42476061,8.704760611,1.72,1.43,0.0,
0.1,15.0,0.4,731.2767089,,,,100.0,
0.2,15.0,0.4,182.8191772,-343.4308228,526.25,41801.42,20.0,
0.3,15.0,0.4,81.25296766,-19.64703234,100.9,956.38,0.0,
0.4,15.0,0.4,45.70479431,17.54479431,28.16,112.26,0.0,
0.5,15.0,0.4,29.25106836,19.17106836,10.08,28.56,0.0,
0.6,15.0,0.4,20.31324191,14.31324191,6.0,20.78,0.0,
0.7,15.0,0.4,14.92401447,11.74401447,3.18,2.8,0.0,
0.8,15.0,0.4,11.42619858,8.766198577,2.66,2.72,0.0,
0.9,15.0,0.4,9.028107517,7.268107517,1.76,0.96,0.0,
0.1,15.0,0.5,654.0737726,,,,100.0,
0.2,15.0,0.5,163.5184431,-304.0015569,467.52,46761.84,50.0,
0.3,15.0,0.5,72.67486362,-29.22513638,101.9,1073.81,0.0,
0.4,15.0,0.5,40.87961079,10.91961079,29.96,99.02,0.0,
0.5,15.0,0.5,26.1629509,15.6229509,10.54,33.85,0.0,
0.6,15.0,0.5,18.16871591,12.40871591,5.76,12.35,0.0,
0.7,15.0,0.5,13.34844434,9.228444339,4.12,14.19,0.0,
0.8,15.0,0.5,10.2199027,7.999902697,2.22,1.93,0.0,
0.9,15.0,0.5,8.074984847,6.554984847,1.52,0.7,0.0,
0.1,15.0,0.6,597.0849325,,,,100.0,
0.2,15.0,0.6,149.2712331,-319.8987669,469.17,35022.15,64.0,
0.3,15.0,0.6,66.34277028,-30.23722972,96.58,621.96,0.0,
0.4,15.0,0.6,37.31780828,11.85780828,25.46,87.56,0.0,
0.5,15.0,0.6,23.8833973,13.8433973,10.04,30.73,0.0,
0.6,15.0,0.6,16.58569257,11.16569257,5.42,19.43,0.0,
0.7,15.0,0.6,12.18540679,9.225406787,2.96,2.81,0.0,
0.8,15.0,0.6,9.329452071,7.369452071,1.96,1.26,0.0,
0.9,15.0,0.6,7.37141892,5.57141892,1.8,0.94,0.0,
0.1,15.0,0.7,552.7932318,,,,100.0,
0.2,15.0,0.7,138.198308,-296.661692,434.86,36442.59,72.0,
0.3,15.0,0.7,61.4214702,-40.6385298,102.06,1044.38,0.0,
0.4,15.0,0.7,34.54957699,8.969576989,25.58,85.84,0.0,
0.5,15.0,0.7,22.11172927,13.01172927,9.1,25.72,0.0,
0.6,15.0,0.7,15.35536755,10.11536755,5.24,10.84,0.0,
0.7,15.0,0.7,11.28149453,7.901494527,3.38,5.3,0.0,
0.8,15.0,0.7,8.637394247,6.617394247,2.02,0.63,0.0,
0.9,15.0,0.7,6.8246078,5.3046078,1.52,0.5,0.0,
0.1,15.0,0.8,517.0907198,,,,100.0,
0.2,15.0,0.8,129.2726799,-317.0573201,446.33,27167.5,82.0,
0.3,15.0,0.8,57.45452442,-35.86547558,93.32,977.41,0.0,
0.4,15.0,0.8,32.31816999,8.838169987,23.48,80.42,0.0,
0.5,15.0,0.8,20.68362879,11.44362879,9.24,36.47,0.0,
0.6,15.0,0.8,14.36363111,10.14363111,4.22,4.13,0.0,
0.7,15.0,0.8,10.55287183,7.552871833,3.0,2.86,0.0,
0.8,15.0,0.8,8.079542497,5.799542497,2.28,1.31,0.0,
0.9,15.0,0.8,6.383836047,4.763836047,1.62,1.02,0.0,
0.1,15.0,0.9,487.5178059,,,,100.0,
0.2,15.0,0.9,121.8794515,-263.0105485,384.89,37312.61,82.0,
0.3,15.0,0.9,54.1686451,-40.7713549,94.94,903.65,0.0,
0.4,15.0,0.9,30.46986287,8.369862871,22.1,98.7,0.0,
0.5,15.0,0.9,19.50071224,11.70071224,7.8,20.12,0.0,
0.6,15.0,0.9,13.54216128,9.462161276,4.08,4.48,0.0,
0.7,15.0,0.9,9.949342978,7.149342978,2.8,1.67,0.0,
0.8,15.0,0.9,7.617465718,5.477465718,2.14,1.18,0.0,
0.9,15.0,0.9,6.018738345,4.458738345,1.56,0.5,0.0,
0.1,20.0,0.0,,,,,100.0,
0.2,20.0,0.0,,,,,100.0,
0.3,20.0,0.0,,,,,100.0,
0.4,20.0,0.0,,,56.84090909090909,343.81131078224104,12.0,
0.5,20.0,0.0,,,18.62,158.81183673469388,0.0,
0.6,20.0,0.0,,,8.36,65.21469387755101,0.0,
0.7,20.0,0.0,,,4.96,25.50857142857143,0.0,
0.8,20.0,0.0,,,3.2,11.224489795918368,0.0,
0.9,20.0,0.0,,,1.98,1.6934693877551021,0.0,
0.1,20.0,0.05,,,,,100.0,
0.2,20.0,0.05,,,483.2448979591837,14033.938775510203,2.0,
0.3,20.0,0.05,,,151.56,1534.006530612245,0.0,
0.4,20.0,0.05,,,48.36,189.94938775510204,0.0,
0.5,20.0,0.05,,,21.36,160.23510204081632,0.0,
0.6,20.0,0.05,,,8.82,56.80367346938775,0.0,
0.7,20.0,0.05,,,4.48,14.826122448979591,0.0,
0.8,20.0,0.05,,,2.82,2.8444897959183675,0.0,
0.9,20.0,0.05,,,1.92,1.4628571428571429,0.0,
0.1,20.0,0.1,1739.252713,,,,100.0,
0.2,20.0,0.1,434.8131783,-14.52682173,449.34,12524.31,0.0,
0.3,20.0,0.1,193.2503015,57.85030145,135.4,1394.2,0.0,
0.4,20.0,0.1,108.7032946,62.66329457,46.04,218.65,0.0,
0.5,20.0,0.1,69.57010852,51.77010852,17.8,161.43,0.0,
0.6,20.0,0.1,48.31257536,40.75257536,7.56,23.07,0.0,
0.7,20.0,0.1,35.49495333,32.07495333,3.42,3.76,0.0,
0.8,20.0,0.1,27.17582364,24.55582364,2.62,2.52,0.0,
0.9,20.0,0.1,21.47225572,19.53225572,1.94,2.42,0.0,
0.1,20.0,0.2,1229.837388,,,,100.0,
0.2,20.0,0.2,307.4593469,-229.2406531,536.7,21426.83,0.0,
0.3,20.0,0.2,136.6485986,11.64859862,125.0,1473.31,0.0,
0.4,20.0,0.2,76.86483673,40.32483673,36.54,198.78,0.0,
0.5,20.0,0.2,49.1934955,34.4334955,14.76,66.84,0.0,
0.6,20.0,0.2,34.16214966,28.22214966,5.94,17.89,0.0,
0.7,20.0,0.2,25.0987222,21.2587222,3.84,6.99,0.0,
0.8,20.0,0.2,19.21620918,16.15620918,3.06,9.73,0.0,
0.9,20.0,0.2,15.18317762,13.64317762,1.54,0.66,0.0,
0.1,20.0,0.3,1004.158022,,,,100.0,
0.2,20.0,0.3,251.0395055,-346.6004945,597.64,35892.43,34.0,
0.3,20.0,0.3,111.5731136,-23.68688643,135.26,1526.77,0.0,
0.4,20.0,0.3,62.75987638,26.81987638,35.94,187.4,0.0,
0.5,20.0,0.3,40.16632088,27.20632088,12.96,56.0,0.0,
0.6,20.0,0.3,27.89327839,21.69327839,6.2,25.02,0.0,
0.7,20.0,0.3,20.49302086,17.09302086,3.4,3.18,0.0,
0.8,20.0,0.3,15.6899691,13.5899691,2.1,1.44,0.0,
0.9,20.0,0.3,12.39701262,10.55701262,1.84,1.12,0.0,
0.1,20.0,0.4,869.6263565,,,,100.0,
0.2,20.0,0.4,217.4065891,-352.5034109,569.91,50120.9,54.0,
0.3,20.0,0.4,96.62515073,-34.25484927,130.88,1975.62,0.0,
0.4,20.0,0.4,54.35164728,20.57164728,33.78,178.75,0.0,
0.5,20.0,0.4,34.78505426,23.94505426,10.84,45.2,0.0,
0.6,20.0,0.4,24.15628768,17.97628768,6.18,17.33,0.0,
0.7,20.0,0.4,17.74747666,14.50747666,3.24,3.94,0.0,
0.8,20.0,0.4,13.58791182,11.70791182,1.88,0.64,0.0,
0.9,20.0,0.4,10.73612786,8.856127859,1.88,1.9,0.0,
0.1,20.0,0.5,777.8174593,,,,100.0,
0.2,20.0,0.5,194.4543648,-387.8156352,582.27,41434.92,70.0,
0.3,20.0,0.5,86.42416215,-48.45583785,134.88,2527.62,0.0,
0.4,20.0,0.5,48.61359121,17.43359121,31.18,209.33,0.0,
0.5,20.0,0.5,31.11269837,20.39269837,10.72,39.35,0.0,
0.6,20.0,0.5,21.60604054,15.98604054,5.62,13.06,0.0,
0.7,20.0,0.5,15.8738257,13.0538257,2.82,1.78,0.0,
0.8,20.0,0.5,12.1533978,10.2133978,1.94,0.79,0.0,
0.9,20.0,0.5,9.602684683,8.142684683,1.46,0.5,0.0,
0.1,20.0,0.6,710.0469468,,,,100.0,
0.2,20.0,0.6,177.5117367,-335.6682633,513.18,35869.16,78.0,
0.3,20.0,0.6,78.8941052,-47.1658948,126.06,1486.67,0.0,
0.4,20.0,0.6,44.37793418,16.29793418,28.08,98.56,0.0,
0.5,20.0,0.6,28.40187787,17.74187787,10.66,43.54,0.0,
0.6,20.0,0.6,19.7235263,14.9035263,4.82,8.31,0.0,
0.7,20.0,0.6,14.49075402,11.41075402,3.08,2.36,0.0,
0.8,20.0,0.6,11.09448354,9.034483544,2.06,1.28,0.0,
0.9,20.0,0.6,8.766011689,6.986011689,1.78,0.79,0.0,
0.1,20.0,0.7,657.3757351,,,,100.0,
0.2,20.0,0.7,164.3439338,-252.2260662,416.57,4630.29,86.0,
0.3,20.0,0.7,73.04174835,-45.57825165,118.62,1356.57,0.0,
0.4,20.0,0.7,41.08598345,11.96598345,29.12,180.15,0.0,
0.5,20.0,0.7,26.29502941,16.19502941,10.1,50.17,0.0,
0.6,20.0,0.7,18.26043709,12.76043709,5.5,12.21,0.0,
0.7,20.0,0.7,13.41583133,10.67583133,2.74,1.26,0.0,
0.8,20.0,0.7,10.27149586,8.091495861,2.18,0.8,0.0,
0.9,20.0,0.7,8.115749816,6.515749816,1.6,0.45,0.0,
0.1,20.0,0.8,614.9186938,,,,100.0,
0.2,20.0,0.8,153.7296735,-224.2703265,378.0,3851.6,88.0,
0.3,20.0,0.8,68.32429931,-47.33570069,115.66,1231.45,0.0,
0.4,20.0,0.8,38.43241836,10.41241836,28.02,128.18,0.0,
0.5,20.0,0.8,24.59674775,15.73674775,8.86,36.69,0.0,
0.6,20.0,0.8,17.08107483,12.60107483,4.48,4.7,0.0,
0.7,20.0,0.8,12.5493611,9.809361098,2.74,1.62,0.0,
0.8,20.0,0.8,9.608104591,7.328104591,2.28,1.19,0.0,
0.9,20.0,0.8,7.591588812,6.011588812,1.58,0.45,0.0,
0.1,20.0,0.9,579.7509044,,,,100.0,
0.2,20.0,0.9,144.9377261,-262.3522739,407.29,4052.24,86.0,
0.3,20.0,0.9,64.41676715,-38.08323285,102.5,1386.87,0.0,
0.4,20.0,0.9,36.23443152,10.17443152,26.06,142.59,0.0,
0.5,20.0,0.9,23.19003617,14.21003617,8.98,34.75,0.0,
0.6,20.0,0.9,16.10419179,11.52419179,4.58,4.49,0.0,
0.7,20.0,0.9,11.83165111,9.051651109,2.78,1.15,0.0,
0.8,20.0,0.9,9.058607881,6.858607881,2.2,1.1,0.0,
0.9,20.0,0.9,7.157418572,5.517418572,1.64,0.56,0.0,
0.1,25.0,0.0,,,,,100.0,
0.2,25.0,0.0,,,,,100.0,
0.3,25.0,0.0,,,,,100.0,
0.4,25.0,0.0,,,68.02564102564102,782.604588394062,22.0,
0.5,25.0,0.0,,,22.56,294.29224489795916,0.0,
0.6,25.0,0.0,,,9.52,69.31591836734694,0.0,
0.7,25.0,0.0,,,3.7,6.336734693877551,0.0,
0.8,25.0,0.0,,,2.72,2.777142857142857,0.0,
0.9,25.0,0.0,,,1.78,1.6853061224489796,0.0,
0.1,25.0,0.05,,,,,100.0,
0.2,25.0,0.05,,,591.3673469387755,19931.82057823129,2.0,
0.3,25.0,0.05,,,173.9,1776.4183673469388,0.0,
0.4,25.0,0.05,,,55.22,460.99142857142857,0.0,
0.5,25.0,0.05,,,21.48,191.35673469387754,0.0,
0.6,25.0,0.05,,,7.24,46.5534693877551,0.0,
0.7,25.0,0.05,,,3.3,4.214285714285714,0.0,
0.8,25.0,0.05,,,2.98,7.326122448979592,0.0,
0.9,25.0,0.05,,,1.78,1.1546938775510205,0.0,
0.1,25.0,0.1,2095.00895,,,,100.0,
0.2,25.0,0.1,523.7522375,-54.90776253,578.66,19578.11,0.0,
0.3,25.0,0.1,232.7787722,66.15877221,166.62,2599.02,0.0,
0.4,25.0,0.1,130.9380594,77.47805937,53.46,297.6,0.0,
0.5,25.0,0.1,83.80035799,62.26035799,21.54,174.82,0.0,
0.6,25.0,0.1,58.19469305,51.85469305,6.34,18.8,0.0,
0.7,25.0,0.1,42.75528469,38.15528469,4.6,9.22,0.0,
0.8,25.0,0.1,32.73451484,30.29451484,2.44,3.03,0.0,
0.9,25.0,0.1,25.86430802,24.08430802,1.78,1.15,0.0,
0.1,25.0,0.2,1481.395035,,,,100.0,
0.2,25.0,0.2,370.3487588,-315.6212412,685.97,26745.47,26.0,
0.3,25.0,0.2,164.5994483,12.81944834,151.78,2055.89,0.0,
0.4,25.0,0.2,92.58718969,52.66718969,39.92,286.93,0.0,
0.5,25.0,0.2,59.2558014,44.6358014,14.62,88.16,0.0,
0.6,25.0,0.2,41.14986209,33.40986209,7.74,39.58,0.0,
0.7,25.0,0.2,30.23255174,26.85255174,3.38,4.36,0.0,
0.8,25.0,0.2,23.14679742,20.58679742,2.56,1.76,0.0,
0.9,25.0,0.2,18.28882759,16.60882759,1.68,0.75,0.0,
0.1,25.0,0.3,1209.553981,,,,100.0,
0.2,25.0,0.3,302.3884953,-347.5015047,649.89,21975.99,64.0,
0.3,25.0,0.3,134.3948868,-11.2251132,145.62,2491.1,0.0,
0.4,25.0,0.3,75.59712382,37.41712382,38.18,262.72,0.0,
0.5,25.0,0.3,48.38215925,34.66215925,13.72,77.14,0.0,
0.6,25.0,0.3,33.5987217,28.3787217,5.22,8.01,0.0,
0.7,25.0,0.3,24.68477513,21.38477513,3.3,4.54,0.0,
0.8,25.0,0.3,18.89928096,16.37928096,2.52,2.95,0.0,
0.9,25.0,0.3,14.9327652,12.8927652,2.04,1.79,0.0,
0.1,25.0,0.4,1047.504475,,,,100.0,
0.2,25.0,0.4,261.8761187,-347.8338813,609.71,20691.14,72.0,
0.3,25.0,0.4,116.3893861,-26.6306139,143.02,1617.86,0.0,
0.4,25.0,0.4,65.46902968,29.16902968,36.3,295.52,0.0,
0.5,25.0,0.4,41.900179,27.100179,14.8,95.27,0.0,
0.6,25.0,0.4,29.09734653,23.37734653,5.72,18.0,0.0,
0.7,25.0,0.4,21.37764235,18.17764235,3.2,5.71,0.0,
0.8,25.0,0.4,16.36725742,14.04725742,2.32,1.53,0.0,
0.9,25.0,0.4,12.93215401,11.03215401,1.9,2.42,0.0,
0.1,25.0,0.5,936.9164851,,,,100.0,
0.2,25.0,0.5,234.2291213,-261.9408787,496.17,1751.77,88.0,
0.3,25.0,0.5,104.1018317,-27.13816833,131.24,1685.41,0.0,
0.4,25.0,0.5,58.55728032,25.91728032,32.64,279.17,0.0,
0.5,25.0,0.5,37.4766594,26.9566594,10.52,41.48,0.0,
0.6,25.0,0.5,26.02545792,20.42545792,5.6,14.61,0.0,
0.7,25.0,0.5,19.12074459,15.78074459,3.34,5.09,0.0,
0.8,25.0,0.5,14.63932008,12.39932008,2.24,1.7,0.0,
0.9,25.0,0.5,11.56687019,9.526870186,2.04,2.37,0.0,
0.1,25.0,0.6,855.2838223,,,,100.0,
0.2,25.0,0.6,213.8209556,-335.1790444,549.0,5113.5,90.0,
0.3,25.0,0.6,95.03153581,-43.36846419,138.4,2490.12,0.0,
0.4,25.0,0.6,53.45523889,21.77523889,31.68,271.65,0.0,
0.5,25.0,0.6,34.21135289,22.81135289,11.4,38.16,0.0,
0.6,25.0,0.6,23.75788395,18.27788395,5.48,10.91,0.0,
0.7,25.0,0.6,17.45477188,14.11477188,3.34,4.19,0.0,
0.8,25.0,0.6,13.36380972,11.28380972,2.08,1.14,0.0,
0.9,25.0,0.6,10.55905953,8.939059534,1.62,0.73,0.0,
0.1,25.0,0.7,791.8389537,,,,100.0,
0.2,25.0,0.7,197.9597384,-376.0402616,574.0,128.0,96.0,
0.3,25.0,0.7,87.98210596,-54.63789404,142.62,3248.57,0.0,
0.4,25.0,0.7,49.48993461,25.88993461,23.6,90.94,0.0,
0.5,25.0,0.7,31.67355815,22.05355815,9.62,18.04,0.0,
0.6,25.0,0.7,21.99552649,16.63552649,5.36,18.32,0.0,
0.7,25.0,0.7,16.15997865,13.03997865,3.12,3.09,0.0,
0.8,25.0,0.7,12.37248365,10.35248365,2.02,1.2,0.0,
0.9,25.0,0.7,9.775789552,8.315789552,1.46,0.46,0.0,
0.1,25.0,0.8,740.6975175,,,,100.0,
0.2,25.0,0.8,185.1743794,-372.4956206,557.67,17406.33,94.0,
0.3,25.0,0.8,82.29972417,-47.50027583,129.8,5098.29,2.0,
0.4,25.0,0.8,46.29359485,21.17359485,25.12,168.43,0.0,
0.5,25.0,0.8,29.6279007,20.4079007,9.22,37.85,0.0,
0.6,25.0,0.8,20.57493104,16.41493104,4.16,3.61,0.0,
0.7,25.0,0.8,15.11627587,12.27627587,2.84,2.83,0.0,
0.8,25.0,0.8,11.57339871,9.493398712,2.08,0.89,0.0,
0.9,25.0,0.8,9.144413797,7.504413797,1.64,1.17,0.0,
0.1,25.0,0.9,698.3363166,,,,100.0,
0.2,25.0,0.9,174.5840792,-262.5559208,437.14,5941.81,86.0,
0.3,25.0,0.9,77.59292407,-64.60707593,142.2,11064.98,0.0,
0.4,25.0,0.9,43.64601979,17.78601979,25.86,187.63,0.0,
