f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.3,9.0,0.9,45.73590468,8.795904678,36.94,58.79,0.0,
0.4,9.0,0.9,25.72644638,9.106446381,16.62,18.57,0.0,
0.5,9.0,0.9,16.46492568,7.724925684,8.74,7.95,0.0,
0.6,9.0,0.9,11.43397617,5.913976169,5.52,2.74,0.0,
0.7,9.0,0.9,8.400472288,4.380472288,4.02,1.9,0.0,
0.8,9.0,0.9,6.431611595,3.471611595,2.96,0.53,0.0,
0.9,9.0,0.9,5.081767186,2.601767186,2.48,0.42,0.0,
0.1,10.0,0.0,,,,,100.0,
0.2,10.0,0.0,,,,,100.0,
0.3,10.0,0.0,,,,,100.0,
0.4,10.0,0.0,,,30.11111111111111,74.05555555555556,10.0,
0.5,10.0,0.0,,,9.4,23.224489795918366,0.0,
0.6,10.0,0.0,,,4.04,4.733061224489796,0.0,
0.7,10.0,0.0,,,2.6,0.9387755102040817,0.0,
0.8,10.0,0.0,,,2.12,0.5975510204081632,0.0,
0.9,10.0,0.0,,,1.72,0.4097959183673469,0.0,
0.1,10.0,0.05,,,,,100.0,
0.2,10.0,0.05,,,320.14,5792.041224489796,0.0,
0.3,10.0,0.05,,,80.96,175.50857142857143,0.0,
0.4,10.0,0.05,,,26.82,60.02816326530612,0.0,
0.5,10.0,0.05,,,9.18,15.007755102040816,0.0,
0.6,10.0,0.05,,,3.84,2.2187755102040816,0.0,
0.7,10.0,0.05,,,2.78,1.8893877551020408,0.0,
0.8,10.0,0.05,,,2.06,0.30244897959183675,0.0,
0.9,10.0,0.05,,,1.56,0.2922448979591837,0.0,
0.1,10.0,0.1,1264.911064,361.1610641,903.75,4455.64,84.0,
0.2,10.0,0.1,316.227766,57.32776602,258.9,4100.26,0.0,
0.3,10.0,0.1,140.5456738,42.50567379,98.04,1328.53,0.0,
0.4,10.0,0.1,79.0569415,36.1969415,42.86,119.96,0.0,
0.5,10.0,0.1,50.59644256,25.57644256,25.02,136.51,0.0,
0.6,10.0,0.1,35.13641845,20.77641845,14.36,54.56,0.0,
0.7,10.0,0.1,25.81451151,17.89451151,7.92,22.08,0.0,
0.8,10.0,0.1,19.76423538,14.98423538,4.78,12.26,0.0,
0.9,10.0,0.1,15.61618598,12.11618598,3.5,6.17,0.0,
0.1,10.0,0.2,894.427191,152.807191,741.62,22407.46,32.0,
0.2,10.0,0.2,223.6067977,62.38679775,161.22,1049.69,0.0,
0.3,10.0,0.2,99.380799,38.920799,60.46,294.01,0.0,
0.4,10.0,0.2,55.90169944,28.66169944,27.24,44.23,0.0,
0.5,10.0,0.2,35.77708764,20.15708764,15.62,22.89,0.0,
0.6,10.0,0.2,24.84519975,14.90519975,9.94,25.49,0.0,
0.7,10.0,0.2,18.25361614,11.91361614,6.34,9.29,0.0,
0.8,10.0,0.2,13.97542486,10.17542486,3.8,5.76,0.0,
0.9,10.0,0.2,11.042311,8.482311,2.56,1.03,0.0,
0.1,10.0,0.3,730.2967433,-9.11325666,739.41,31591.88,66.0,
0.2,10.0,0.3,182.5741858,41.97418584,140.6,902.33,0.0,
0.3,10.0,0.3,81.14408259,31.98408259,49.16,97.69,0.0,
0.4,10.0,0.3,45.64354646,22.32354646,23.32,34.02,0.0,
0.5,10.0,0.3,29.21186973,16.27186973,12.94,20.55,0.0,
0.6,10.0,0.3,20.28602065,12.56602065,7.72,7.68,0.0,
0.7,10.0,0.3,14.90401517,9.64401517,5.26,6.81,0.0,
0.8,10.0,0.3,11.41088661,7.970886615,3.44,2.29,0.0,
0.9,10.0,0.3,9.016009177,6.456009177,2.56,0.58,0.0,
0.1,10.0,0.4,632.455532,-182.544468,815.0,12328.8,88.0,
0.2,10.0,0.4,158.113883,17.65388301,140.46,572.87,0.0,
0.3,10.0,0.4,70.27283689,26.77283689,43.5,84.46,0.0,
0.4,10.0,0.4,39.52847075,18.52847075,21.0,20.0,0.0,
0.5,10.0,0.4,25.29822128,12.93822128,12.36,12.19,0.0,
0.6,10.0,0.4,17.56820922,10.32820922,7.24,8.1,0.0,
0.7,10.0,0.4,12.90725576,8.207255756,4.7,4.3,0.0,
0.8,10.0,0.4,9.882117688,6.702117688,3.18,1.25,0.0,
0.9,10.0,0.4,7.808092988,5.108092988,2.7,0.95,0.0,
0.1,10.0,0.5,565.6854249,-256.8145751,822.5,22684.5,96.0,
0.2,10.0,0.5,141.4213562,-3.338643763,144.76,791.0,0.0,
0.3,10.0,0.5,62.85393611,19.43393611,43.42,65.8,0.0,
0.4,10.0,0.5,35.35533906,13.99533906,21.36,26.28,0.0,
0.5,10.0,0.5,22.627417,11.187417,11.44,14.9,0.0,
0.6,10.0,0.5,15.71348403,9.573484026,6.14,6.65,0.0,
0.7,10.0,0.5,11.54460051,7.344600509,4.2,3.22,0.0,
0.8,10.0,0.5,8.838834765,5.518834765,3.32,1.12,0.0,
0.9,10.0,0.5,6.983770678,4.383770678,2.6,0.86,0.0,
0.1,10.0,0.6,516.3977795,-194.6022205,711.0,,98.0,
0.2,10.0,0.6,129.0994449,-23.54055513,152.64,1586.15,0.0,
0.3,10.0,0.6,57.37753105,17.09753105,40.28,53.39,0.0,
0.4,10.0,0.6,32.27486122,13.69486122,18.58,15.31,0.0,
0.5,10.0,0.6,20.65591118,10.45591118,10.2,7.02,0.0,
0.6,10.0,0.6,14.34438276,8.704382764,5.64,3.01,0.0,
0.7,10.0,0.6,10.53873019,6.178730194,4.36,2.68,0.0,
0.8,10.0,0.6,8.068715305,4.788715305,3.28,0.98,0.0,
0.9,10.0,0.6,6.375281228,3.835281228,2.54,0.34,0.0,
0.1,10.0,0.7,478.0914437,,,,100.0,
0.2,10.0,0.7,119.5228609,-65.63713907,185.16,5101.36,0.0,
0.3,10.0,0.7,53.12127153,12.58127153,40.54,59.15,0.0,
0.4,10.0,0.7,29.88071523,11.94071523,17.94,20.06,0.0,
0.5,10.0,0.7,19.12365775,9.863657749,9.26,6.36,0.0,
0.6,10.0,0.7,13.28031788,7.240317881,6.04,4.24,0.0,
0.7,10.0,0.7,9.756968239,6.036968239,3.72,1.02,0.0,
0.8,10.0,0.7,7.470178808,4.650178808,2.82,0.64,0.0,
0.9,10.0,0.7,5.902363503,3.322363503,2.58,0.37,0.0,
0.1,10.0,0.8,447.2135955,,,,100.0,
0.2,10.0,0.8,111.8033989,-120.9966011,232.8,19948.08,0.0,
0.3,10.0,0.8,49.6903995,9.9303995,39.76,44.15,0.0,
0.4,10.0,0.8,27.95084972,11.33084972,16.62,14.98,0.0,
0.5,10.0,0.8,17.88854382,7.88854382,10.0,8.9,0.0,
0.6,10.0,0.8,12.42259987,6.662599875,5.76,4.55,0.0,
0.7,10.0,0.8,9.126808071,5.246808071,3.88,1.29,0.0,
0.8,10.0,0.8,6.98771243,3.80771243,3.18,0.84,0.0,
0.9,10.0,0.8,5.5211555,3.1011555,2.42,0.33,0.0,
0.1,10.0,0.9,421.6370214,,,,100.0,
0.2,10.0,0.9,105.4092553,-192.4107447,297.82,45010.82,2.0,
0.3,10.0,0.9,46.84855793,8.888557928,37.96,67.14,0.0,
0.4,10.0,0.9,26.35231383,9.332313835,17.02,10.71,0.0,
0.5,10.0,0.9,16.86548085,7.525480854,9.34,8.15,0.0,
0.6,10.0,0.9,11.71213948,6.332139482,5.38,2.28,0.0,
0.7,10.0,0.9,8.604837171,4.524837171,4.08,1.59,0.0,
0.8,10.0,0.9,6.588078459,3.508078459,3.08,0.48,0.0,
0.9,10.0,0.9,5.205395325,2.465395325,2.74,0.44,0.0,
0.1,15.0,0.0,,,,,100.0,
0.2,15.0,0.0,,,,,100.0,
0.3,15.0,0.0,,,,,100.0,
0.4,15.0,0.0,,,45.08888888888889,518.1737373737374,10.0,
0.5,15.0,0.0,,,10.64,40.071836734693875,0.0,
0.6,15.0,0.0,,,4.4,5.63265306122449,0.0,
0.7,15.0,0.0,,,2.8,1.5510204081632653,0.0,
0.8,15.0,0.0,,,2.1,0.41836734693877553,0.0,
0.9,15.0,0.0,,,1.54,0.29428571428571426,0.0,
0.1,15.0,0.05,,,,,100.0,
0.2,15.0,0.05,,,376.64,7587.2963265306125,0.0,
0.3,15.0,0.05,,,101.28,421.5526530612245,0.0,
0.4,15.0,0.05,,,34.18,83.25265306122449,0.0,
0.5,15.0,0.05,,,8.92,40.40163265306123,0.0,
0.6,15.0,0.05,,,3.7,3.561224489795918,0.0,
0.7,15.0,0.05,,,2.58,0.7791836734693878,0.0,
0.8,15.0,0.05,,,2.0,0.24489795918367346,0.0,
0.9,15.0,0.05,,,1.58,0.3302040816326531,0.0,
0.1,15.0,0.1,1462.553418,566.8534178,895.7,3688.46,80.0,
0.2,15.0,0.1,365.6383545,71.15835446,294.48,4979.4,0.0,
0.3,15.0,0.1,162.5059353,50.04593531,112.46,1856.38,0.0,
0.4,15.0,0.1,91.40958861,41.72958861,49.68,391.45,0.0,
0.5,15.0,0.1,58.50213671,31.96213671,26.54,86.99,0.0,
0.6,15.0,0.1,40.62648383,26.06648383,14.56,68.86,0.0,
0.7,15.0,0.1,29.84802894,22.18802894,7.66,20.15,0.0,
0.8,15.0,0.1,22.85239715,18.07239715,4.78,17.36,0.0,
0.9,15.0,0.1,18.05621503,14.17621503,3.88,8.96,0.0,
0.1,15.0,0.2,1034.18144,199.8014396,834.38,13695.92,74.0,
0.2,15.0,0.2,258.5453599,48.0853599,210.46,1405.72,0.0,
0.3,15.0,0.2,114.9090488,46.56904884,68.34,348.02,0.0,
0.4,15.0,0.2,64.63633997,32.89633997,31.74,61.75,0.0,
0.5,15.0,0.2,41.36725758,22.10725758,19.26,41.95,0.0,
0.6,15.0,0.2,28.72726221,18.40726221,10.32,20.75,0.0,
0.7,15.0,0.2,21.10574367,15.20574367,5.9,13.52,0.0,
0.8,15.0,0.2,16.15908499,12.59908499,3.56,3.6,0.0,
0.9,15.0,0.2,12.76767209,9.867672094,2.9,2.05,0.0,
0.1,15.0,0.3,844.4056095,-114.5943905,959.0,3042.0,96.0,
0.2,15.0,0.3,211.1014024,2.221402372,208.88,1854.07,0.0,
0.3,15.0,0.3,93.8228455,35.1028455,58.72,137.55,0.0,
0.4,15.0,0.3,52.77535059,25.83535059,26.94,34.59,0.0,
0.5,15.0,0.3,33.77622438,18.83622438,14.94,25.49,0.0,
0.6,15.0,0.3,23.45571137,14.73571137,8.72,18.37,0.0,
0.7,15.0,0.3,17.23276754,11.45276754,5.78,8.75,0.0,
0.8,15.0,0.3,13.19383765,9.613837648,3.58,1.55,0.0,
0.9,15.0,0.3,10.42476061,7.604760611,2.82,1.01,0.0,
0.1,15.0,0.4,731.2767089,-40.72329109,772.0,,98.0,
0.2,15.0,0.4,182.8191772,-43.16082277,225.98,4199.33,0.0,
0.3,15.0,0.4,81.25296766,24.63296766,56.62,121.79,0.0,
0.4,15.0,0.4,45.70479431,18.68479431,27.02,30.26,0.0,
0.5,15.0,0.4,29.25106836,14.95106836,14.3,24.38,0.0,
0.6,15.0,0.4,20.31324191,12.97324191,7.34,10.47,0.0,
0.7,15.0,0.4,14.92401447,10.22401447,4.7,5.19,0.0,
0.8,15.0,0.4,11.42619858,8.166198577,3.26,1.5,0.0,
0.9,15.0,0.4,9.028107517,6.428107517,2.6,0.69,0.0,
0.1,15.0,0.5,654.0737726,,,,100.0,
0.2,15.0,0.5,163.5184431,-83.06155685,246.58,9593.23,0.0,
0.3,15.0,0.5,72.67486362,17.81486362,54.86,106.69,0.0,
0.4,15.0,0.5,40.87961079,17.19961079,23.68,37.69,0.0,
0.5,15.0,0.5,26.1629509,14.5629509,11.6,18.73,0.0,
0.6,15.0,0.5,18.16871591,12.14871591,6.02,4.22,0.0,
0.7,15.0,0.5,13.34844434,9.408444339,3.94,1.53,0.0,
0.8,15.0,0.5,10.2199027,7.099902697,3.12,1.45,0.0,
0.9,15.0,0.5,8.074984847,5.434984847,2.64,0.52,0.0,
0.1,15.0,0.6,597.0849325,,,,100.0,
0.2,15.0,0.6,149.2712331,-212.0187669,361.29,44380.72,4.0,
0.3,15.0,0.6,66.34277028,13.88277028,52.46,102.17,0.0,
0.4,15.0,0.6,37.31780828,14.37780828,22.94,36.71,0.0,
0.5,15.0,0.6,23.8833973,12.7033973,11.18,19.21,0.0,
0.6,15.0,0.6,16.58569257,10.48569257,6.1,5.81,0.0,
0.7,15.0,0.6,12.18540679,8.125406787,4.06,1.08,0.0,
0.8,15.0,0.6,9.329452071,6.549452071,2.78,0.5,0.0,
0.9,15.0,0.6,7.37141892,5.01141892,2.36,0.36,0.0,
0.1,15.0,0.7,552.7932318,,,,100.0,
0.2,15.0,0.7,138.198308,-176.021692,314.22,34764.63,18.0,
0.3,15.0,0.7,61.4214702,8.261470202,53.16,109.24,0.0,
0.4,15.0,0.7,34.54957699,14.70957699,19.84,28.46,0.0,
0.5,15.0,0.7,22.11172927,13.11172927,9.0,11.59,0.0,
0.6,15.0,0.7,15.35536755,9.53536755,5.82,6.6,0.0,
0.7,15.0,0.7,11.28149453,7.001494527,4.28,2.04,0.0,
0.8,15.0,0.7,8.637394247,5.457394247,3.18,0.76,0.0,
0.9,15.0,0.7,6.8246078,4.1446078,2.68,0.63,0.0,
0.1,15.0,0.8,517.0907198,,,,100.0,
0.2,15.0,0.8,129.2726799,-157.3073201,286.58,31872.57,48.0,
0.3,15.0,0.8,57.45452442,5.754524422,51.7,125.15,0.0,
0.4,15.0,0.8,32.31816999,12.53816999,19.78,20.18,0.0,
0.5,15.0,0.8,20.68362879,11.22362879,9.46,11.56,0.0,
0.6,15.0,0.8,14.36363111,8.523631105,5.84,2.59,0.0,
0.7,15.0,0.8,10.55287183,6.392871833,4.16,1.73,0.0,
0.8,15.0,0.8,8.079542497,5.079542497,3.0,0.57,0.0,
0.9,15.0,0.8,6.383836047,3.823836047,2.56,0.5,0.0,
0.1,15.0,0.9,487.5178059,,,,100.0,
0.2,15.0,0.9,121.8794515,-154.0705485,275.95,18409.5,62.0,
0.3,15.0,0.9,54.1686451,4.288645105,49.88,124.64,0.0,
0.4,15.0,0.9,30.46986287,10.54986287,19.92,21.38,0.0,
0.5,15.0,0.9,19.50071224,10.84071224,8.66,8.43,0.0,
0.6,15.0,0.9,13.54216128,8.262161276,5.28,4.57,0.0,
0.7,15.0,0.9,9.949342978,5.549342978,4.4,1.51,0.0,
0.8,15.0,0.9,7.617465718,4.497465718,3.12,0.48,0.0,
0.9,15.0,0.9,6.018738345,3.658738345,2.36,0.28,0.0,
0.1,20.0,0.0,,,,,100.0,
0.2,20.0,0.0,,,,,100.0,
0.3,20.0,0.0,,,,,100.0,
0.4,20.0,0.0,,,51.891304347826086,350.8990338164251,8.0,
0.5,20.0,0.0,,,11.76,83.32897959183674,0.0,
0.6,20.0,0.0,,,4.26,5.298367346938775,0.0,
0.7,20.0,0.0,,,2.52,0.5812244897959183,0.0,
0.8,20.0,0.0,,,2.08,0.32,0.0,
0.9,20.0,0.0,,,1.48,0.2546938775510204,0.0,
0.1,20.0,0.05,,,,,100.0,
0.2,20.0,0.05,,,451.36,9251.74530612245,0.0,
0.3,20.0,0.05,,,126.58,741.6771428571428,0.0,
0.4,20.0,0.05,,,37.66,130.55551020408163,0.0,
0.5,20.0,0.05,,,10.18,30.88530612244898,0.0,
0.6,20.0,0.05,,,4.38,6.566938775510204,0.0,
0.7,20.0,0.05,,,2.76,0.88,0.0,
0.8,20.0,0.05,,,2.08,0.36081632653061224,0.0,
0.9,20.0,0.05,,,1.66,0.5146938775510204,0.0,
0.1,20.0,0.1,1739.252713,,,,100.0,
0.2,20.0,0.1,434.8131783,113.2131783,321.6,3347.39,0.0,
0.3,20.0,0.1,193.2503015,83.63030145,109.62,862.69,0.0,
0.4,20.0,0.1,108.7032946,50.88329457,57.82,288.15,0.0,
0.5,20.0,0.1,69.57010852,42.83010852,26.74,73.18,0.0,
0.6,20.0,0.1,48.31257536,33.13257536,15.18,62.68,0.0,
0.7,20.0,0.1,35.49495333,27.67495333,7.82,19.58,0.0,
0.8,20.0,0.1,27.17582364,22.19582364,4.98,10.43,0.0,
0.9,20.0,0.1,21.47225572,18.57225572,2.9,2.95,0.0,
0.1,20.0,0.2,1229.837388,315.8373876,914.0,,98.0,
0.2,20.0,0.2,307.4593469,39.07934691,268.38,2744.98,0.0,
0.3,20.0,0.2,136.6485986,54.78859862,81.86,229.27,0.0,
0.4,20.0,0.2,76.86483673,37.50483673,39.36,51.95,0.0,
0.5,20.0,0.2,49.1934955,29.2334955,19.96,62.24,0.0,
0.6,20.0,0.2,34.16214966,24.22214966,9.94,38.1,0.0,
0.7,20.0,0.2,25.0987222,18.7187222,6.38,17.34,0.0,
0.8,20.0,0.2,19.21620918,14.81620918,4.4,7.63,0.0,
0.9,20.0,0.2,15.18317762,12.40317762,2.78,0.99,0.0,
0.1,20.0,0.3,1004.158022,,,,100.0,
0.2,20.0,0.3,251.0395055,-28.02049448,279.06,4844.91,0.0,
0.3,20.0,0.3,111.5731136,40.07311357,71.5,261.77,0.0,
0.4,20.0,0.3,62.75987638,31.11987638,31.64,48.19,0.0,
0.5,20.0,0.3,40.16632088,24.42632088,15.74,34.93,0.0,
0.6,20.0,0.3,27.89327839,18.03327839,9.86,23.22,0.0,
0.7,20.0,0.3,20.49302086,15.65302086,4.84,10.34,0.0,
0.8,20.0,0.3,15.6899691,12.1099691,3.58,2.9,0.0,
0.9,20.0,0.3,12.39701262,9.437012618,2.96,1.47,0.0,
0.1,20.0,0.4,869.6263565,,,,100.0,
0.2,20.0,0.4,217.4065891,-104.4934109,321.9,22322.66,0.0,
0.3,20.0,0.4,96.62515073,26.62515073,70.0,283.59,0.0,
0.4,20.0,0.4,54.35164728,27.51164728,26.84,31.36,0.0,
0.5,20.0,0.4,34.78505426,22.40505426,12.38,19.83,0.0,
0.6,20.0,0.4,24.15628768,17.05628768,7.1,8.05,0.0,
0.7,20.0,0.4,17.74747666,13.26747666,4.48,3.48,0.0,
0.8,20.0,0.4,13.58791182,10.48791182,3.1,1.23,0.0,
0.9,20.0,0.4,10.73612786,8.176127859,2.56,0.58,0.0,
0.1,20.0,0.5,777.8174593,,,,100.0,
0.2,20.0,0.5,194.4543648,-169.8656352,364.32,30632.59,12.0,
0.3,20.0,0.5,86.42416215,24.06416215,62.36,134.4,0.0,
0.4,20.0,0.5,48.61359121,23.45359121,25.16,39.32,0.0,
0.5,20.0,0.5,31.11269837,19.39269837,11.72,20.0,0.0,
0.6,20.0,0.5,21.60604054,15.56604054,6.04,6.2,0.0,
0.7,20.0,0.5,15.8738257,11.5538257,4.32,2.79,0.0,
0.8,20.0,0.5,12.1533978,9.153397802,3.0,0.94,0.0,
0.9,20.0,0.5,9.602684683,7.102684683,2.5,0.95,0.0,
0.1,20.0,0.6,710.0469468,,,,100.0,
0.2,20.0,0.6,177.5117367,-177.7582633,355.27,23779.93,40.0,
0.3,20.0,0.6,78.8941052,16.1941052,62.7,246.13,0.0,
0.4,20.0,0.6,44.37793418,20.05793418,24.32,45.32,0.0,
0.5,20.0,0.6,28.40187787,17.82187787,10.58,12.94,0.0,
0.6,20.0,0.6,19.7235263,14.1635263,5.56,2.95,0.0,
0.7,20.0,0.6,14.49075402,10.51075402,3.98,1.29,0.0,
0.8,20.0,0.6,11.09448354,7.874483544,3.22,1.28,0.0,
0.9,20.0,0.6,8.766011689,6.246011689,2.52,0.38,0.0,
0.1,20.0,0.7,657.3757351,,,,100.0,
0.2,20.0,0.7,164.3439338,-222.7160662,387.06,47679.47,64.0,
0.3,20.0,0.7,73.04174835,14.98174835,58.06,166.87,0.0,
0.4,20.0,0.7,41.08598345,18.40598345,22.68,35.08,0.0,
0.5,20.0,0.7,26.29502941,16.69502941,9.6,12.33,0.0,
0.6,20.0,0.7,18.26043709,13.00043709,5.26,2.11,0.0,
0.7,20.0,0.7,13.41583133,9.495831329,3.92,1.34,0.0,
0.8,20.0,0.7,10.27149586,7.191495861,3.08,0.65,0.0,
0.9,20.0,0.7,8.115749816,5.615749816,2.5,0.83,0.0,
0.1,20.0,0.8,614.9186938,,,,100.0,
0.2,20.0,0.8,153.7296735,-109.2703265,263.0,2347.45,76.0,
0.3,20.0,0.8,68.32429931,10.36429931,57.96,277.3,0.0,
0.4,20.0,0.8,38.43241836,17.39241836,21.04,36.77,0.0,
0.5,20.0,0.8,24.59674775,14.93674775,9.66,12.47,0.0,
0.6,20.0,0.8,17.08107483,11.82107483,5.26,3.38,0.0,
0.7,20.0,0.8,12.5493611,8.629361098,3.92,1.3,0.0,
0.8,20.0,0.8,9.608104591,6.408104591,3.2,0.69,0.0,
0.9,20.0,0.8,7.591588812,4.991588812,2.6,0.37,0.0,
0.1,20.0,0.9,579.7509044,,,,100.0,
0.2,20.0,0.9,144.9377261,-190.5022739,335.44,37340.78,82.0,
0.3,20.0,0.9,64.41676715,4.316767152,60.1,115.15,0.0,
0.4,20.0,0.9,36.23443152,13.97443152,22.26,35.91,0.0,
0.5,20.0,0.9,23.19003617,13.07003617,10.12,17.62,0.0,
0.6,20.0,0.9,16.10419179,10.66419179,5.44,2.09,0.0,
0.7,20.0,0.9,11.83165111,7.951651109,3.88,1.05,0.0,
0.8,20.0,0.9,9.058607881,6.078607881,2.98,1.08,0.0,
0.9,20.0,0.9,7.157418572,4.757418572,2.4,0.41,0.0,
0.1,25.0,0.0,,,,,100.0,
0.2,25.0,0.0,,,,,100.0,
0.3,25.0,0.0,,,,,100.0,
0.4,25.0,0.0,,,56.95744680851064,523.4764107308048,6.0,
0.5,25.0,0.0,,,10.82,63.04857142857143,0.0,
0.6,25.0,0.0,,,4.24,3.165714285714286,0.0,
0.7,25.0,0.0,,,2.46,1.0289795918367346,0.0,
0.8,25.0,0.0,,,1.88,0.2710204081632653,0.0,
0.9,25.0,0.0,,,1.56,0.2922448979591837,0.0,
0.1,25.0,0.05,,,,,100.0,
0.2,25.0,0.05,,,529.86,8870.653469387755,0.0,
0.3,25.0,0.05,,,148.86,515.7963265306122,0.0,
0.4,25.0,0.05,,,44.02,184.83632653061224,0.0,
0.5,25.0,0.05,,,9.46,35.88612244897959,0.0,
0.6,25.0,0.05,,,3.88,2.3526530612244896,0.0,
0.7,25.0,0.05,,,2.76,1.369795918367347,0.0,
0.8,25.0,0.05,,,2.08,0.2383673469387755,0.0,
0.9,25.0,0.05,,,1.74,0.3187755102040816,0.0,
0.1,25.0,0.1,2095.00895,,,,100.0,
0.2,25.0,0.1,523.7522375,161.0922375,362.66,7746.6,0.0,
0.3,25.0,0.1,232.7787722,105.6387722,127.14,1340.41,0.0,
0.4,25.0,0.1,130.9380594,73.85805937,57.08,203.22,0.0,
0.5,25.0,0.1,83.80035799,53.26035799,30.54,112.7,0.0,
0.6,25.0,0.1,58.19469305,41.03469305,17.16,87.2,0.0,
0.7,25.0,0.1,42.75528469,33.77528469,8.98,41.65,0.0,
0.8,25.0,0.1,32.73451484,27.45451484,5.28,19.06,0.0,
0.9,25.0,0.1,25.86430802,22.52430802,3.34,3.62,0.0,
0.1,25.0,0.2,1481.395035,,,,100.0,
0.2,25.0,0.2,370.3487588,56.06875877,314.28,3771.84,0.0,
0.3,25.0,0.2,164.5994483,73.27944834,91.32,272.34,0.0,
0.4,25.0,0.2,92.58718969,51.80718969,40.78,85.85,0.0,
0.5,25.0,0.2,59.2558014,37.7758014,21.48,94.13,0.0,
0.6,25.0,0.2,41.14986209,31.38986209,9.76,26.51,0.0,
0.7,25.0,0.2,30.23255174,24.23255174,6.0,11.06,0.0,
0.8,25.0,0.2,23.14679742,18.90679742,4.24,5.98,0.0,
0.9,25.0,0.2,18.28882759,15.24882759,3.04,2.65,0.0,
0.1,25.0,0.3,1209.553981,,,,100.0,
0.2,25.0,0.3,302.3884953,-62.61150471,365.0,12374.65,0.0,
0.3,25.0,0.3,134.3948868,50.6948868,83.7,287.23,0.0,
0.4,25.0,0.3,75.59712382,40.79712382,34.8,63.76,0.0,
0.5,25.0,0.3,48.38215925,33.92215925,14.46,38.74,0.0,
0.6,25.0,0.3,33.5987217,25.3387217,8.26,23.01,0.0,
0.7,25.0,0.3,24.68477513,19.10477513,5.58,5.51,0.0,
0.8,25.0,0.3,18.89928096,15.53928096,3.36,2.11,0.0,
0.9,25.0,0.3,14.9327652,12.4527652,2.48,0.58,0.0,
0.1,25.0,0.4,1047.504475,,,,100.0,
0.2,25.0,0.4,261.8761187,-183.1938813,445.07,43962.15,10.0,
0.3,25.0,0.4,116.3893861,39.8093861,76.58,362.53,0.0,
0.4,25.0,0.4,65.46902968,35.90902968,29.56,65.56,0.0,
0.5,25.0,0.4,41.900179,29.040179,12.86,35.55,0.0,
0.6,25.0,0.4,29.09734653,22.23734653,6.86,8.82,0.0,
0.7,25.0,0.4,21.37764235,16.47764235,4.9,4.95,0.0,
0.8,25.0,0.4,16.36725742,13.30725742,3.06,1.24,0.0,
0.9,25.0,0.4,12.93215401,10.33215401,2.6,0.45,0.0,
0.1,25.0,0.5,936.9164851,,,,100.0,
0.2,25.0,0.5,234.2291213,-198.8408787,433.07,31138.44,44.0,
0.3,25.0,0.5,104.1018317,31.72183167,72.38,269.75,0.0,
0.4,25.0,0.5,58.55728032,29.67728032,28.88,72.68,0.0,
0.5,25.0,0.5,37.4766594,26.2166594,11.26,17.79,0.0,
0.6,25.0,0.5,26.02545792,19.76545792,6.26,5.91,0.0,
0.7,25.0,0.5,19.12074459,15.08074459,4.04,1.26,0.0,
0.8,25.0,0.5,14.63932008,11.39932008,3.24,0.72,0.0,
0.9,25.0,0.5,11.56687019,9.126870186,2.44,0.37,0.0,
0.1,25.0,0.6,855.2838223,,,,100.0,
0.2,25.0,0.6,213.8209556,-234.7090444,448.53,56775.55,70.0,
0.3,25.0,0.6,95.03153581,23.63153581,71.4,380.57,0.0,
0.4,25.0,0.6,53.45523889,29.55523889,23.9,61.36,0.0,
0.5,25.0,0.6,34.21135289,23.57135289,10.64,17.05,0.0,
0.6,25.0,0.6,23.75788395,17.27788395,6.48,4.87,0.0,
0.7,25.0,0.6,17.45477188,13.05477188,4.4,1.96,0.0,
0.8,25.0,0.6,13.36380972,10.12380972,3.24,1.21,0.0,
0.9,25.0,0.6,10.55905953,8.259059534,2.3,0.3,0.0,
0.1,25.0,0.7,791.8389537,,,,100.0,
0.2,25.0,0.7,197.9597384,-123.5702616,321.53,3658.7,70.0,
0.3,25.0,0.7,87.98210596,19.14210596,68.84,273.4,0.0,
0.4,25.0,0.7,49.48993461,24.92993461,24.56,67.27,0.0,
0.5,25.0,0.7,31.67355815,21.89355815,9.78,14.83,0.0,
0.6,25.0,0.7,21.99552649,16.21552649,5.78,3.15,0.0,
0.7,25.0,0.7,16.15997865,12.33997865,3.82,1.13,0.0,
0.8,25.0,0.7,12.37248365,9.232483651,3.14,0.65,0.0,
0.9,25.0,0.7,9.775789552,7.355789552,2.42,0.33,0.0,
0.1,25.0,0.8,740.6975175,,,,100.0,
0.2,25.0,0.8,185.1743794,-112.7256206,297.9,1318.99,80.0,
0.3,25.0,0.8,82.29972417,14.47972417,67.82,168.8,0.0,
0.4,25.0,0.8,46.29359485,22.45359485,23.84,54.75,0.0,
0.5,25.0,0.8,29.6279007,20.3079007,9.32,10.59,0.0,
0.6,25.0,0.8,20.57493104,15.31493104,5.26,2.36,0.0,
0.7,25.0,0.8,15.11627587,11.35627587,3.76,0.76,0.0,
0.8,25.0,0.8,11.57339871,8.553398712,3.02,1.0,0.0,
0.9,25.0,0.8,9.144413797,6.624413797,2.52,0.46,0.0,
0.1,25.0,0.9,698.3363166,,,,100.0,
0.2,25.0,0.9,174.5840792,-125.1459208,299.73,2198.02,78.0,
0.3,25.0,0.9,77.59292407,12.73292407,64.86,254.08,0.0,
0.4,25.0,0.9,43.64601979,21.68601979,21.96,58.24,0.0,
