f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.6,3.0,0.3,17.9784858,14.0984858,3.88,10.88,0.0,
0.7,3.0,0.3,13.20868344,10.02868344,3.18,7.78,0.0,
0.8,3.0,0.3,10.11289826,7.452898262,2.66,5.9,0.0,
0.9,3.0,0.3,7.990438133,5.670438133,2.32,5.98,0.0,
0.1,3.0,0.4,560.5137153,-137.8862847,698.4,32843.25,50.0,
0.2,3.0,0.4,140.1284288,-178.1415712,318.27,26737.62,2.0,
0.3,3.0,0.4,62.2793017,-33.9406983,96.22,3837.28,0.0,
0.4,3.0,0.4,35.0321072,-8.607892796,43.64,560.85,0.0,
0.5,3.0,0.4,22.42054861,-0.1594513894,22.58,151.31,0.0,
0.6,3.0,0.4,15.56982542,11.32982542,4.24,10.31,2.0,
0.7,3.0,0.4,11.43905541,7.839055414,3.6,10.9,0.0,
0.8,3.0,0.4,8.758026801,6.638026801,2.12,2.6,0.0,
0.9,3.0,0.4,6.919922411,5.239922411,1.68,1.12,0.0,
0.1,3.0,0.5,501.3387079,-187.0612921,688.4,26274.73,40.0,
0.2,3.0,0.5,125.334677,-87.20532303,212.54,10035.8,0.0,
0.3,3.0,0.5,55.70430087,-32.71569913,88.42,5189.7,4.0,
0.4,3.0,0.5,31.33366924,-7.366330759,38.7,678.99,0.0,
0.5,3.0,0.5,20.05354831,4.723548314,15.33,53.18,2.0,
0.6,3.0,0.5,13.92607522,10.28607522,3.64,6.28,0.0,
0.7,3.0,0.5,10.2314022,7.891402201,2.34,2.11,0.0,
0.8,3.0,0.5,7.83341731,5.81341731,2.02,1.29,0.0,
0.9,3.0,0.5,6.189366764,4.449366764,1.74,1.71,0.0,
0.1,3.0,0.6,457.6575321,-177.1524679,634.81,39329.48,28.0,
0.2,3.0,0.6,114.414383,-70.78561698,185.2,14122.57,0.0,
0.3,3.0,0.6,50.8508369,-25.5491631,76.4,2786.78,0.0,
0.4,3.0,0.6,28.60359575,-2.216404245,30.82,150.97,0.0,
0.5,3.0,0.6,18.30630128,3.586301283,14.72,88.98,0.0,
0.6,3.0,0.6,12.71270922,9.512709224,3.2,4.04,0.0,
0.7,3.0,0.6,9.339949634,6.599949634,2.74,1.99,0.0,
0.8,3.0,0.6,7.150898939,5.450898939,1.7,0.74,0.0,
0.9,3.0,0.6,5.650092989,4.090092989,1.56,0.7,0.0,
0.1,3.0,0.7,423.708542,-133.971458,557.68,36727.68,24.0,
0.2,3.0,0.7,105.9271355,-67.2128645,173.14,10394.0,2.0,
0.3,3.0,0.7,47.07872689,-6.28127311,53.36,579.3,0.0,
0.4,3.0,0.7,26.48178388,-0.1982161244,26.68,390.67,0.0,
0.5,3.0,0.7,16.94834168,6.98834168,9.96,14.24,0.0,
0.6,3.0,0.7,11.76968172,8.009681722,3.76,9.74,0.0,
0.7,3.0,0.7,8.647113102,6.207113102,2.44,1.44,0.0,
0.8,3.0,0.7,6.620445969,3.940445969,2.68,3.94,0.0,
0.9,3.0,0.7,5.230969654,3.590969654,1.64,0.48,0.0,
0.1,3.0,0.8,396.343049,-135.446951,531.79,32111.8,32.0,
0.2,3.0,0.8,99.08576225,-46.44423775,145.53,4472.69,6.0,
0.3,3.0,0.8,44.03811656,-5.981883443,50.02,1502.06,2.0,
0.4,3.0,0.8,24.77144056,0.4414405632,24.33,208.27,2.0,
0.5,3.0,0.8,15.85372196,4.81372196,11.04,23.14,0.0,
0.6,3.0,0.8,11.00952914,7.769529139,3.24,2.76,0.0,
0.7,3.0,0.8,8.088633653,5.408633653,2.68,1.2,0.0,
0.8,3.0,0.8,6.192860141,3.952860141,2.24,0.88,0.0,
0.9,3.0,0.8,4.893124062,3.193124062,1.7,0.54,0.0,
0.1,3.0,0.9,373.6758102,-186.8141898,560.49,38254.56,18.0,
0.2,3.0,0.9,93.41895254,-40.72104746,134.14,6027.25,2.0,
0.3,3.0,0.9,41.51953446,-1.770465536,43.29,801.625,2.0,
0.4,3.0,0.9,23.35473814,0.534738136,22.82,132.15,0.0,
0.5,3.0,0.9,14.94703241,5.527032407,9.42,12.58,0.0,
0.6,3.0,0.9,10.37988362,7.299883616,3.08,2.89,0.0,
0.7,3.0,0.9,7.626036942,5.046036942,2.58,1.43,0.0,
0.8,3.0,0.9,5.838684534,3.538684534,2.3,0.62,0.0,
0.9,3.0,0.9,4.613281607,2.893281607,1.72,0.61,0.0,
0.1,5.0,0.0,,,,,100.0,
0.2,5.0,0.0,,,,,100.0,
0.3,5.0,0.0,,,,,100.0,
0.4,5.0,0.0,,,,,100.0,
0.5,5.0,0.0,,,,,100.0,
0.6,5.0,0.0,,,2.076923076923077,0.5538461538461539,48.0,
0.7,5.0,0.0,,,1.7142857142857142,0.5042016806722689,30.0,
0.8,5.0,0.0,,,1.641025641025641,0.28879892037786775,22.0,
0.9,5.0,0.0,,,1.3076923076923077,0.3765182186234818,22.0,
0.1,5.0,0.05,,,,,100.0,
0.2,5.0,0.05,,,919.6666666666666,737.3333333333334,94.0,
0.3,5.0,0.05,,,543.4418604651163,38330.8715393134,14.0,
0.4,5.0,0.05,,,306.54,33431.355510204085,0.0,
0.5,5.0,0.05,,,168.83673469387756,16106.639455782313,2.0,
0.6,5.0,0.05,,,9.48,196.62204081632652,0.0,
0.7,5.0,0.05,,,8.22,246.58326530612246,0.0,
0.8,5.0,0.05,,,2.6,12.53061224489796,0.0,
0.9,5.0,0.05,,,4.08,97.34040816326531,0.0,
0.1,5.0,0.1,1146.325652,,,,100.0,
0.2,5.0,0.1,286.581413,-471.198587,757.78,32614.49,46.0,
0.3,5.0,0.1,127.3695169,-212.3404831,339.71,29294.08,2.0,
0.4,5.0,0.1,71.64535324,-107.4846468,179.13,21317.13,4.0,
0.5,5.0,0.1,45.85302607,-32.26697393,78.12,2495.09,0.0,
0.6,5.0,0.1,31.84237922,23.72237922,8.12,106.72,0.0,
0.7,5.0,0.1,23.39440106,17.11440106,6.28,89.59,0.0,
0.8,5.0,0.1,17.91133831,14.19133831,3.72,35.84,0.0,
0.9,5.0,0.1,14.15216854,11.11216854,3.04,21.84,0.0,
0.1,5.0,0.2,810.5746418,10.82464184,799.75,21842.92,92.0,
0.2,5.0,0.2,202.6436605,-245.7563395,448.4,26046.44,14.0,
0.3,5.0,0.2,90.06384909,-109.3261509,199.39,11816.99,2.0,
0.4,5.0,0.2,50.66091512,-62.27908488,112.94,9700.67,0.0,
0.5,5.0,0.2,32.42298567,-9.517014326,41.94,514.73,2.0,
0.6,5.0,0.2,22.51596227,17.22596227,5.29,32.54,2.0,
0.7,5.0,0.2,16.54233963,13.68233963,2.86,4.37,0.0,
0.8,5.0,0.2,12.66522878,10.08522878,2.58,4.41,0.0,
0.9,5.0,0.2,10.00709434,7.867094344,2.14,7.84,0.0,
0.1,5.0,0.3,661.8314237,-160.0185763,821.85,14048.31,74.0,
0.2,5.0,0.3,165.4578559,-187.7921441,353.25,23728.11,4.0,
0.3,5.0,0.3,73.53682485,-69.80317515,143.34,5747.29,0.0,
0.4,5.0,0.3,41.36446398,-19.75553602,61.12,1772.96,0.0,
0.5,5.0,0.3,26.47325695,-1.746743054,28.22,375.15,0.0,
0.6,5.0,0.3,18.38420621,14.14420621,4.24,13.86,0.0,
0.7,5.0,0.3,13.50676375,10.24676375,3.26,12.93,0.0,
0.8,5.0,0.3,10.34111599,8.241115995,2.1,2.13,0.0,
0.9,5.0,0.3,8.170758317,6.270758317,1.9,2.5,0.0,
0.1,5.0,0.4,573.1628259,-184.6171741,757.78,22371.83,64.0,
0.2,5.0,0.4,143.2907065,-175.3792935,318.67,16159.22,2.0,
0.3,5.0,0.4,63.68475843,-40.43524157,104.12,2403.45,0.0,
0.4,5.0,0.4,35.82267662,-20.29732338,56.12,1230.86,2.0,
0.5,5.0,0.4,22.92651304,0.4865130362,22.44,211.11,0.0,
0.6,5.0,0.4,15.92118961,12.60118961,3.32,5.28,0.0,
0.7,5.0,0.4,11.69720053,9.097200529,2.6,4.24,0.0,
0.8,5.0,0.4,8.955669155,6.595669155,2.36,5.54,0.0,
0.9,5.0,0.4,7.07608427,5.11608427,1.96,2.28,0.0,
0.1,5.0,0.5,512.6524164,-194.4725836,707.125,18759.24,52.0,
0.2,5.0,0.5,128.1631041,-128.6168959,256.78,17118.01,0.0,
0.3,5.0,0.5,56.9613796,-32.2986204,89.26,9837.71,0.0,
0.4,5.0,0.5,32.04077602,-4.159223977,36.2,251.02,0.0,
0.5,5.0,0.5,20.50609665,1.226096654,19.28,64.57,0.0,
0.6,5.0,0.5,14.2403449,10.0203449,4.22,27.36,0.0,
0.7,5.0,0.5,10.46229421,7.802294211,2.66,2.96,0.0,
0.8,5.0,0.5,8.010194006,6.030194006,1.98,1.2,0.0,
0.9,5.0,0.5,6.329042177,4.789042177,1.54,0.5,0.0,
0.1,5.0,0.6,467.9854877,-188.0945123,656.08,41624.91,26.0,
0.2,5.0,0.6,116.9963719,-104.8236281,221.82,13298.64,0.0,
0.3,5.0,0.6,51.99838752,-15.98161248,67.98,1031.0,0.0,
0.4,5.0,0.6,29.24909298,-2.270907021,31.52,430.43,4.0,
0.5,5.0,0.6,18.71941951,5.799419507,12.92,28.69,0.0,
0.6,5.0,0.6,12.99959688,9.57959688,3.42,7.6,0.0,
0.7,5.0,0.6,9.550724238,6.790724238,2.76,2.8,0.0,
0.8,5.0,0.6,7.312273245,5.012273245,2.3,4.46,0.0,
0.9,5.0,0.6,5.777598613,4.297598613,1.48,0.46,0.0,
0.1,5.0,0.7,433.2703709,-177.2396291,610.51,36268.37,26.0,
0.2,5.0,0.7,108.3175927,-63.30740728,171.625,7062.28,4.0,
0.3,5.0,0.7,48.14115232,-13.33884768,61.48,1121.52,0.0,
0.4,5.0,0.7,27.07939818,-3.60060182,30.68,925.94,0.0,
0.5,5.0,0.7,17.33081484,5.430814835,11.9,24.72,2.0,
0.6,5.0,0.7,12.03528808,8.81528808,3.22,3.48,0.0,
0.7,5.0,0.7,8.842252467,6.242252467,2.6,2.94,0.0,
0.8,5.0,0.7,6.769849545,4.629849545,2.14,1.27,0.0,
0.9,5.0,0.7,5.349016924,3.669016924,1.68,0.59,0.0,
0.1,5.0,0.8,405.2873209,-184.4626791,589.75,32669.16,28.0,
0.2,5.0,0.8,101.3218302,-67.04816977,168.37,11150.36,2.0,
0.3,5.0,0.8,45.03192455,-5.948075453,50.98,722.59,0.0,
0.4,5.0,0.8,25.33045756,2.020457558,23.31,82.72,2.0,
0.5,5.0,0.8,16.21149284,4.151492837,12.06,43.28,0.0,
0.6,5.0,0.8,11.25798114,7.817981137,3.44,5.35,0.0,
0.7,5.0,0.8,8.271169815,5.371169815,2.9,3.68,0.0,
0.8,5.0,0.8,6.332614389,4.272614389,2.06,1.65,0.0,
0.9,5.0,0.8,5.003547172,3.203547172,1.8,0.94,0.0,
0.1,5.0,0.9,382.1085506,-180.9414494,563.05,30853.18,20.0,
0.2,5.0,0.9,95.52713765,-54.37286235,149.9,6096.9,4.0,
0.3,5.0,0.9,42.45650562,-4.243494377,46.7,505.28,0.0,
0.4,5.0,0.9,23.88178441,-3.758215587,27.64,216.19,0.0,
0.5,5.0,0.9,15.28434202,5.694342024,9.59,13.0,2.0,
0.6,5.0,0.9,10.61412641,7.494126406,3.12,2.72,0.0,
0.7,5.0,0.9,7.798133686,5.118133686,2.68,1.81,0.0,
0.8,5.0,0.9,5.970446103,3.790446103,2.18,0.72,0.0,
0.9,5.0,0.9,4.717389514,2.697389514,2.02,0.63,0.0,
0.1,7.0,0.0,,,,,100.0,
0.2,7.0,0.0,,,,,100.0,
0.3,7.0,0.0,,,,,100.0,
0.4,7.0,0.0,,,,,100.0,
0.5,7.0,0.0,,,,,100.0,
0.6,7.0,0.0,,,2.111111111111111,0.8717948717948718,46.0,
0.7,7.0,0.0,,,1.5588235294117647,0.2540106951871658,32.0,
0.8,7.0,0.0,,,1.457142857142857,0.3142857142857143,30.0,
0.9,7.0,0.0,,,1.3170731707317074,0.32195121951219513,18.0,
0.1,7.0,0.05,,,,,100.0,
0.2,7.0,0.05,,,804.0,15523.0,94.0,
0.3,7.0,0.05,,,595.0714285714286,35514.06794425087,16.0,
0.4,7.0,0.05,,,362.4375,42959.35771276596,4.0,
0.5,7.0,0.05,,,178.82,13185.00775510204,0.0,
0.6,7.0,0.05,,,9.28,220.40979591836734,0.0,
0.7,7.0,0.05,,,11.7,528.0918367346939,0.0,
0.8,7.0,0.05,,,3.98,22.877142857142857,0.0,
0.9,7.0,0.05,,,4.02,59.36693877551021,0.0,
0.1,7.0,0.1,1184.272984,,,,100.0,
0.2,7.0,0.1,296.0682459,-413.7217541,709.79,23129.4,62.0,
0.3,7.0,0.1,131.5858871,-177.5841129,309.17,19915.17,8.0,
0.4,7.0,0.1,74.01706148,-95.63293852,169.65,7516.94,2.0,
0.5,7.0,0.1,47.37091935,-40.52908065,87.9,1731.89,0.0,
0.6,7.0,0.1,32.89647177,22.55647177,10.34,468.64,0.0,
0.7,7.0,0.1,24.1688364,19.8688364,4.3,22.66,0.0,
0.8,7.0,0.1,18.50426537,15.74426537,2.76,9.25,0.0,
0.9,7.0,0.1,14.62065412,12.00065412,2.62,22.16,0.0,
0.1,7.0,0.2,837.4074576,-25.59254243,863.0,,98.0,
0.2,7.0,0.2,209.3518644,-301.3281356,510.68,22859.18,6.0,
0.3,7.0,0.2,93.04527306,-97.55472694,190.6,6978.16,0.0,
0.4,7.0,0.2,52.3379661,-25.7620339,78.1,1334.47,2.0,
0.5,7.0,0.2,33.4962983,-5.443701697,38.94,448.91,0.0,
0.6,7.0,0.2,23.26131827,17.02131827,6.24,66.31,0.0,
0.7,7.0,0.2,17.08994811,12.40994811,4.68,30.83,0.0,
0.8,7.0,0.2,13.08449152,10.80449152,2.28,8.98,0.0,
0.9,7.0,0.2,10.33836367,8.098363674,2.24,10.72,0.0,
0.1,7.0,0.3,683.740326,-164.799674,848.54,9363.27,78.0,
0.2,7.0,0.3,170.9350815,-228.3649185,399.3,45181.6,0.0,
0.3,7.0,0.3,75.97114733,-44.54885267,120.52,4251.85,0.0,
0.4,7.0,0.3,42.73377037,-38.56622963,81.3,7995.23,0.0,
0.5,7.0,0.3,27.34961304,-6.170386962,33.52,389.56,0.0,
0.6,7.0,0.3,18.99278683,15.27278683,3.72,12.7,0.0,
0.7,7.0,0.3,13.9538842,9.193884203,4.76,81.21,0.0,
0.8,7.0,0.3,10.68344259,8.663442593,2.02,2.26,0.0,
0.9,7.0,0.3,8.441238592,6.641238592,1.8,1.71,0.0,
0.1,7.0,0.4,592.1364919,-197.4635081,789.6,20359.82,80.0,
0.2,7.0,0.4,148.034123,-173.985877,322.02,37161.6,2.0,
0.3,7.0,0.4,65.79294354,-25.32705646,91.12,2806.03,2.0,
0.4,7.0,0.4,37.00853074,-18.13146926,55.14,2737.55,0.0,
0.5,7.0,0.4,23.68545967,3.405459675,20.28,145.63,0.0,
0.6,7.0,0.4,16.44823589,12.92823589,3.52,8.17,0.0,
0.7,7.0,0.4,12.0844182,9.064418201,3.02,6.22,0.0,
0.8,7.0,0.4,9.252132685,7.032132685,2.22,2.95,0.0,
0.9,7.0,0.4,7.31032706,5.39032706,1.92,3.59,0.0,
0.1,7.0,0.5,529.6229791,-172.5770209,702.2,28673.33,60.0,
0.2,7.0,0.5,132.4057448,-98.90425522,231.31,13400.77,4.0,
0.3,7.0,0.5,58.84699768,-21.64300232,80.49,2148.05,2.0,
0.4,7.0,0.5,33.10143619,-3.158563806,36.26,220.69,0.0,
0.5,7.0,0.5,21.18491916,3.164919164,18.02,125.2,0.0,
0.6,7.0,0.5,14.71174942,11.61174942,3.1,10.38,0.0,
0.7,7.0,0.5,10.80863223,8.228632227,2.58,4.86,0.0,
0.8,7.0,0.5,8.275359049,5.895359049,2.38,2.12,0.0,
0.9,7.0,0.5,6.538555298,4.878555298,1.66,0.56,0.0,
0.1,7.0,0.6,483.4774211,-164.5225789,648.0,25425.0,38.0,
0.2,7.0,0.6,120.8693553,-129.7806447,250.65,23769.13,4.0,
0.3,7.0,0.6,53.71971345,-16.16028655,69.88,2064.69,2.0,
0.4,7.0,0.6,30.21733882,-7.202661184,37.42,670.37,0.0,
0.5,7.0,0.6,19.33909684,3.739096842,15.6,61.76,0.0,
0.6,7.0,0.6,13.42992836,10.12992836,3.3,7.56,0.0,
0.7,7.0,0.6,9.866886144,7.356886144,2.51,2.51,2.0,
0.8,7.0,0.6,7.554334704,4.954334704,2.6,5.1,0.0,
0.9,7.0,0.6,5.96885705,4.28885705,1.68,0.67,0.0,
0.1,7.0,0.7,447.6131142,-231.4468858,679.06,31910.37,34.0,
0.2,7.0,0.7,111.9032785,-104.2467215,216.15,13505.74,6.0,
0.3,7.0,0.7,49.73479047,-13.57520953,63.31,1821.84,2.0,
0.4,7.0,0.7,27.97581964,0.5758196372,27.4,147.22,0.0,
0.5,7.0,0.7,17.90452457,2.514524568,15.39,33.53,2.0,
0.6,7.0,0.7,12.43369762,9.353697617,3.08,3.54,0.0,
0.7,7.0,0.7,9.134961514,6.564961514,2.57,2.25,2.0,
0.8,7.0,0.7,6.993954909,4.753954909,2.24,1.29,0.0,
0.9,7.0,0.7,5.52608783,3.96608783,1.56,0.5,0.0,
0.1,7.0,0.8,418.7037288,-155.2062712,573.91,36584.67,30.0,
0.2,7.0,0.8,104.6759322,-63.7440678,168.42,4671.74,0.0,
0.3,7.0,0.8,46.52263653,-20.37736347,66.9,7666.64,2.0,
0.4,7.0,0.8,26.16898305,-3.201016951,29.37,229.7,2.0,
0.5,7.0,0.8,16.74814915,1.848149151,14.9,129.77,0.0,
0.6,7.0,0.8,11.63065913,8.230659133,3.4,4.08,0.0,
0.7,7.0,0.8,8.544974057,5.664974057,2.88,1.86,0.0,
0.8,7.0,0.8,6.542245762,4.122245762,2.42,2.25,0.0,
0.9,7.0,0.8,5.169181837,3.629181837,1.54,0.38,0.0,
0.1,7.0,0.9,394.7576612,-214.9723388,609.73,37236.95,18.0,
0.2,7.0,0.9,98.68941531,-85.89058469,184.58,9766.74,0.0,
0.3,7.0,0.9,43.86196236,-26.29803764,70.16,14745.48,0.0,
0.4,7.0,0.9,24.67235383,-1.407646172,26.08,157.95,0.0,
0.5,7.0,0.9,15.79030645,4.01030645,11.78,26.5,0.0,
0.6,7.0,0.9,10.96549059,7.98549059,2.98,3.65,2.0,
0.7,7.0,0.9,8.056278801,5.536278801,2.52,0.95,0.0,
0.8,7.0,0.9,6.168088457,3.848088457,2.32,1.0,0.0,
0.9,7.0,0.9,4.873551373,3.033551373,1.84,0.5,0.0,
0.1,9.0,0.0,,,,,100.0,
0.2,9.0,0.0,,,,,100.0,
0.3,9.0,0.0,,,,,100.0,
0.4,9.0,0.0,,,,,100.0,
0.5,9.0,0.0,,,,,100.0,
0.6,9.0,0.0,,,2.1904761904761907,0.6619047619047619,58.0,
0.7,9.0,0.0,,,1.9642857142857142,0.9986772486772487,44.0,
0.8,9.0,0.0,,,1.4,0.3058823529411765,30.0,
0.9,9.0,0.0,,,1.2195121951219512,0.17560975609756097,18.0,
0.1,9.0,0.05,,,,,100.0,
0.2,9.0,0.05,,,925.2,3928.2,90.0,
0.3,9.0,0.05,,,576.8048780487804,40581.91097560975,18.0,
0.4,9.0,0.05,,,346.0408163265306,25615.873299319726,2.0,
0.5,9.0,0.05,,,146.9795918367347,13052.437074829932,2.0,
0.6,9.0,0.05,,,17.88,897.454693877551,0.0,
0.7,9.0,0.05,,,11.88,363.3322448979592,0.0,
0.8,9.0,0.05,,,8.86,477.83714285714285,0.0,
0.9,9.0,0.05,,,3.58,39.43224489795919,0.0,
0.1,9.0,0.1,1234.869426,,,,100.0,
0.2,9.0,0.1,308.7173566,-342.4326434,651.15,33835.74,48.0,
0.3,9.0,0.1,137.207714,-176.602286,313.81,26926.24,4.0,
0.4,9.0,0.1,77.17933914,-114.2006609,191.38,11206.73,0.0,
0.5,9.0,0.1,49.39477705,-30.96522295,80.36,3813.66,0.0,
0.6,9.0,0.1,34.30192851,23.72192851,10.58,310.66,0.0,
0.7,9.0,0.1,25.20141686,18.08141686,7.12,150.15,0.0,
0.8,9.0,0.1,19.29483479,16.39483479,2.9,17.97,0.0,
0.9,9.0,0.1,15.24530156,13.10530156,2.14,9.55,0.0,
0.1,9.0,0.2,873.1845452,1.514545214,871.67,272.33,94.0,
0.2,9.0,0.2,218.2961363,-313.7538637,532.05,26116.7,18.0,
0.3,9.0,0.2,97.02050502,-98.31949498,195.34,10487.7,0.0,
0.4,9.0,0.2,54.57403408,-64.48596592,119.06,7904.38,0.0,
0.5,9.0,0.2,34.92738181,-7.912618191,42.84,737.4,0.0,
0.6,9.0,0.2,24.25512626,18.67512626,5.58,32.82,0.0,
0.7,9.0,0.2,17.82009276,13.66009276,4.16,15.85,0.0,
0.8,9.0,0.2,13.64350852,11.22350852,2.42,7.23,0.0,
0.9,9.0,0.2,10.78005611,8.900056114,1.88,5.17,0.0,
0.1,9.0,0.3,712.9521957,-120.9478043,833.9,15552.1,80.0,
0.2,9.0,0.3,178.2380489,-193.4819511,371.72,31920.45,0.0,
0.3,9.0,0.3,79.21691063,-51.74308937,130.96,7490.29,2.0,
0.4,9.0,0.3,44.55951223,-26.99048777,71.55,2641.79,2.0,
0.5,9.0,0.3,28.51808783,-2.261912173,30.78,638.83,0.0,
0.6,9.0,0.3,19.80422766,15.84422766,3.96,7.51,0.0,
0.7,9.0,0.3,14.55004481,11.65004481,2.9,5.89,0.0,
0.8,9.0,0.3,11.13987806,8.479878058,2.66,7.74,0.0,
0.9,9.0,0.3,8.801878959,6.981878959,1.82,1.33,0.0,
0.1,9.0,0.4,617.4347131,-136.8552869,754.29,29472.6,66.0,
0.2,9.0,0.4,154.3586783,-149.4113217,303.77,23327.16,4.0,
0.3,9.0,0.4,68.60385702,-22.77614298,91.38,1550.04,0.0,
0.4,9.0,0.4,38.58966957,-22.88033043,61.47,3057.92,2.0,
0.5,9.0,0.4,24.69738853,1.257388526,23.44,328.54,0.0,
0.6,9.0,0.4,17.15096425,12.77096425,4.38,12.12,0.0,
0.7,9.0,0.4,12.60070843,10.00070843,2.6,3.43,0.0,
0.8,9.0,0.4,9.647417393,7.287417393,2.36,4.11,0.0,
0.9,9.0,0.4,7.62265078,5.62265078,2.0,5.31,0.0,
0.1,9.0,0.5,552.2503961,-216.9496039,769.2,23268.91,60.0,
0.2,9.0,0.5,138.062599,-155.267401,293.33,22113.1,2.0,
0.3,9.0,0.5,61.36115512,-17.79884488,79.16,1591.44,0.0,
0.4,9.0,0.5,34.51564976,-7.464350243,41.98,341.08,0.0,
0.5,9.0,0.5,22.09001584,4.630015844,17.46,117.19,0.0,
0.6,9.0,0.5,15.34028878,11.36028878,3.98,16.18,0.0,
0.7,9.0,0.5,11.27041625,8.530416247,2.74,11.79,0.0,
0.8,9.0,0.5,8.628912439,6.268912439,2.36,4.48,0.0,
0.9,9.0,0.5,6.817906125,5.237906125,1.58,0.45,0.0,
0.1,9.0,0.6,504.1333322,-212.4916678,716.625,25636.33,52.0,
0.2,9.0,0.6,126.0333331,-110.0566669,236.09,17663.86,8.0,
0.3,9.0,0.6,56.01481469,-18.07518531,74.09,1264.95,6.0,
0.4,9.0,0.6,31.50833326,-2.101666736,33.61,215.58,2.0,
0.5,9.0,0.6,20.16533329,4.365333289,15.8,100.49,0.0,
0.6,9.0,0.6,14.00370367,10.42370367,3.58,6.66,0.0,
0.7,9.0,0.6,10.28843535,7.748435352,2.54,2.42,0.0,
0.8,9.0,0.6,7.877083316,5.697083316,2.18,1.25,0.0,
0.9,9.0,0.6,6.223868299,4.463868299,1.76,0.68,0.0,
0.1,9.0,0.7,466.7367719,-193.2932281,660.03,32575.8,28.0,
0.2,9.0,0.7,116.684193,-114.335807,231.02,12215.85,4.0,
0.3,9.0,0.7,51.85964133,-15.27035867,67.13,1000.11,4.0,
0.4,9.0,0.7,29.17104825,-5.188951753,34.36,373.13,0.0,
0.5,9.0,0.7,18.66947088,3.869470878,14.8,32.98,0.0,
0.6,9.0,0.7,12.96491033,9.144910332,3.82,8.84,0.0,
0.7,9.0,0.7,9.525240244,6.445240244,3.08,7.5,0.0,
0.8,9.0,0.7,7.292762062,4.972762062,2.32,1.2,0.0,
0.9,9.0,0.7,5.76218237,4.34218237,1.42,0.37,0.0,
0.1,9.0,0.8,436.5922726,-189.5377274,626.13,22924.39,24.0,
0.2,9.0,0.8,109.1480682,-85.14193185,194.29,5216.0,4.0,
0.3,9.0,0.8,48.51025251,-11.87974749,60.39,1309.58,2.0,
0.4,9.0,0.8,27.28701704,-1.592982962,28.88,146.56,0.0,
0.5,9.0,0.8,17.4636909,3.563690904,13.9,60.79,0.0,
0.6,9.0,0.8,12.12756313,8.627563128,3.5,10.26,0.0,
0.7,9.0,0.8,8.91004638,6.39004638,2.52,1.56,0.0,
0.8,9.0,0.8,6.821754259,4.601754259,2.22,1.32,0.0,
