f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.6,3.0,0.3,17.9784858,14.3384858,3.64,1.46,0.0,
0.7,3.0,0.3,13.20868344,10.64868344,2.56,0.66,0.0,
0.8,3.0,0.3,10.11289826,8.072898262,2.04,0.32,0.0,
0.9,3.0,0.3,7.990438133,6.410438133,1.58,0.29,0.0,
0.1,3.0,0.4,560.5137153,61.51371526,499.0,,98.0,
0.2,3.0,0.4,140.1284288,49.98842882,90.14,407.35,0.0,
0.3,3.0,0.4,62.2793017,35.1193017,27.16,18.99,0.0,
0.4,3.0,0.4,35.0321072,23.8521072,11.18,4.23,0.0,
0.5,3.0,0.4,22.42054861,16.66054861,5.76,1.57,0.0,
0.6,3.0,0.4,15.56982542,12.34982542,3.22,1.4,0.0,
0.7,3.0,0.4,11.43905541,9.059055414,2.38,0.73,0.0,
0.8,3.0,0.4,8.758026801,6.718026801,2.04,0.45,0.0,
0.9,3.0,0.4,6.919922411,5.259922411,1.66,0.31,0.0,
0.1,3.0,0.5,501.3387079,32.33870786,469.0,,98.0,
0.2,3.0,0.5,125.334677,27.95467697,97.38,1382.24,0.0,
0.3,3.0,0.5,55.70430087,28.98430087,26.72,26.7,0.0,
0.4,3.0,0.5,31.33366924,20.53366924,10.8,5.35,0.0,
0.5,3.0,0.5,20.05354831,14.67354831,5.38,1.34,0.0,
0.6,3.0,0.5,13.92607522,10.60607522,3.32,1.32,0.0,
0.7,3.0,0.5,10.2314022,7.871402201,2.36,0.32,0.0,
0.8,3.0,0.5,7.83341731,5.87341731,1.96,0.2,0.0,
0.9,3.0,0.5,6.189366764,4.669366764,1.52,0.3,0.0,
0.1,3.0,0.6,457.6575321,,,,100.0,
0.2,3.0,0.6,114.414383,5.294383019,109.12,2384.76,0.0,
0.3,3.0,0.6,50.8508369,23.7708369,27.08,27.5,0.0,
0.4,3.0,0.6,28.60359575,18.04359575,10.56,6.41,0.0,
0.5,3.0,0.6,18.30630128,13.26630128,5.04,1.84,0.0,
0.6,3.0,0.6,12.71270922,9.312709224,3.4,0.9,0.0,
0.7,3.0,0.6,9.339949634,6.819949634,2.52,0.5,0.0,
0.8,3.0,0.6,7.150898939,5.190898939,1.96,0.28,0.0,
0.9,3.0,0.6,5.650092989,3.990092989,1.66,0.27,0.0,
0.1,3.0,0.7,423.708542,,,,100.0,
0.2,3.0,0.7,105.9271355,-24.8528645,130.78,3989.69,0.0,
0.3,3.0,0.7,47.07872689,20.13872689,26.94,33.77,0.0,
0.4,3.0,0.7,26.48178388,16.54178388,9.94,4.42,0.0,
0.5,3.0,0.7,16.94834168,11.40834168,5.54,1.93,0.0,
0.6,3.0,0.7,11.76968172,8.369681722,3.4,0.86,0.0,
0.7,3.0,0.7,8.647113102,6.127113102,2.52,0.46,0.0,
0.8,3.0,0.7,6.620445969,4.700445969,1.92,0.24,0.0,
0.9,3.0,0.7,5.230969654,3.570969654,1.66,0.35,0.0,
0.1,3.0,0.8,396.343049,,,,100.0,
0.2,3.0,0.8,99.08576225,-66.65423775,165.74,8024.03,0.0,
0.3,3.0,0.8,44.03811656,17.69811656,26.34,29.49,0.0,
0.4,3.0,0.8,24.77144056,14.11144056,10.66,4.51,0.0,
0.5,3.0,0.8,15.85372196,10.61372196,5.24,2.68,0.0,
0.6,3.0,0.8,11.00952914,7.749529139,3.26,1.09,0.0,
0.7,3.0,0.8,8.088633653,5.608633653,2.48,0.42,0.0,
0.8,3.0,0.8,6.192860141,4.152860141,2.04,0.2,0.0,
0.9,3.0,0.8,4.893124062,3.293124062,1.6,0.33,0.0,
0.1,3.0,0.9,373.6758102,,,,100.0,
0.2,3.0,0.9,93.41895254,-105.7210475,199.14,12201.84,0.0,
0.3,3.0,0.9,41.51953446,15.65953446,25.86,26.0,0.0,
0.4,3.0,0.9,23.35473814,13.71473814,9.64,4.03,0.0,
0.5,3.0,0.9,14.94703241,9.827032407,5.12,1.94,0.0,
0.6,3.0,0.9,10.37988362,6.939883616,3.44,0.82,0.0,
0.7,3.0,0.9,7.626036942,5.226036942,2.4,0.53,0.0,
0.8,3.0,0.9,5.838684534,3.878684534,1.96,0.28,0.0,
0.9,3.0,0.9,4.613281607,3.153281607,1.46,0.29,0.0,
0.1,5.0,0.0,,,,,100.0,
0.2,5.0,0.0,,,,,100.0,
0.3,5.0,0.0,,,,,100.0,
0.4,5.0,0.0,,,21.4375,45.357712765957444,4.0,
0.5,5.0,0.0,,,7.82,10.191428571428572,0.0,
0.6,5.0,0.0,,,3.76,2.431020408163265,0.0,
0.7,5.0,0.0,,,2.66,1.5759183673469388,0.0,
0.8,5.0,0.0,,,1.98,0.2648979591836735,0.0,
0.9,5.0,0.0,,,1.6,0.2857142857142857,0.0,
0.1,5.0,0.05,,,825.0,,98.0,
0.2,5.0,0.05,,,266.36,4252.520816326531,0.0,
0.3,5.0,0.05,,,56.54,174.45755102040818,0.0,
0.4,5.0,0.05,,,18.12,21.86285714285714,0.0,
0.5,5.0,0.05,,,7.64,7.377959183673469,0.0,
0.6,5.0,0.05,,,3.48,1.6016326530612246,0.0,
0.7,5.0,0.05,,,2.56,0.6595918367346939,0.0,
0.8,5.0,0.05,,,2.04,0.28408163265306124,0.0,
0.9,5.0,0.05,,,1.46,0.29428571428571426,0.0,
0.1,5.0,0.1,1146.325652,349.5256518,796.8,40140.7,90.0,
0.2,5.0,0.1,286.581413,122.341413,164.24,1471.33,0.0,
0.3,5.0,0.1,127.3695169,78.78951687,48.58,92.98,0.0,
0.4,5.0,0.1,71.64535324,55.06535324,16.58,16.45,0.0,
0.5,5.0,0.1,45.85302607,38.07302607,7.78,6.5,0.0,
0.6,5.0,0.1,31.84237922,28.18237922,3.66,2.11,0.0,
0.7,5.0,0.1,23.39440106,20.55440106,2.84,0.95,0.0,
0.8,5.0,0.1,17.91133831,15.97133831,1.94,0.38,0.0,
0.9,5.0,0.1,14.15216854,12.57216854,1.58,0.37,0.0,
0.1,5.0,0.2,810.5746418,269.5746418,541.0,47527.0,94.0,
0.2,5.0,0.2,202.6436605,68.88366046,133.76,1293.86,0.0,
0.3,5.0,0.2,90.06384909,50.96384909,39.1,30.3,0.0,
0.4,5.0,0.2,50.66091512,36.24091512,14.42,14.09,0.0,
0.5,5.0,0.2,32.42298567,25.24298567,7.18,4.11,0.0,
0.6,5.0,0.2,22.51596227,18.79596227,3.72,2.7,0.0,
0.7,5.0,0.2,16.54233963,13.96233963,2.58,0.53,0.0,
0.8,5.0,0.2,12.66522878,10.58522878,2.08,0.52,0.0,
0.9,5.0,0.2,10.00709434,8.467094344,1.54,0.35,0.0,
0.1,5.0,0.3,661.8314237,,,,100.0,
0.2,5.0,0.3,165.4578559,29.79785591,135.66,1266.51,0.0,
0.3,5.0,0.3,73.53682485,35.87682485,37.66,39.0,0.0,
0.4,5.0,0.3,41.36446398,27.70446398,13.66,7.21,0.0,
0.5,5.0,0.3,26.47325695,20.19325695,6.28,3.76,0.0,
0.6,5.0,0.3,18.38420621,14.78420621,3.6,1.22,0.0,
