f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.6,3.0,0.3,17.9784858,16.7584858,1.22,0.18,0.0,
0.7,3.0,0.3,13.20868344,12.20868344,1.0,0.0,0.0,
0.8,3.0,0.3,10.11289826,9.112898262,1.0,0.0,0.0,
0.9,3.0,0.3,7.990438133,6.990438133,1.0,0.0,0.0,
0.1,3.0,0.4,560.5137153,-193.5662847,754.08,24709.24,50.0,
0.2,3.0,0.4,140.1284288,46.04842882,94.08,327.54,0.0,
0.3,3.0,0.4,62.2793017,37.0593017,25.22,29.28,0.0,
0.4,3.0,0.4,35.0321072,30.2321072,4.8,3.22,0.0,
0.5,3.0,0.4,22.42054861,20.58054861,1.84,0.26,0.0,
0.6,3.0,0.4,15.56982542,14.14982542,1.42,0.25,0.0,
0.7,3.0,0.4,11.43905541,10.31905541,1.12,0.11,0.0,
0.8,3.0,0.4,8.758026801,7.758026801,1.0,0.0,0.0,
0.9,3.0,0.4,6.919922411,5.919922411,1.0,0.0,0.0,
0.1,3.0,0.5,501.3387079,-182.7312921,684.07,21311.64,70.0,
0.2,3.0,0.5,125.334677,31.09467697,94.24,318.47,0.0,
0.3,3.0,0.5,55.70430087,32.36430087,23.34,23.29,0.0,
0.4,3.0,0.5,31.33366924,26.13366924,5.2,6.08,0.0,
0.5,3.0,0.5,20.05354831,18.05354831,2.0,0.41,0.0,
0.6,3.0,0.5,13.92607522,12.38607522,1.54,0.25,0.0,
0.7,3.0,0.5,10.2314022,9.031402201,1.2,0.16,0.0,
0.8,3.0,0.5,7.83341731,6.81341731,1.02,0.02,0.0,
0.9,3.0,0.5,6.189366764,5.189366764,1.0,0.0,0.0,
0.1,3.0,0.6,457.6575321,-289.0124679,746.67,20665.95,70.0,
0.2,3.0,0.6,114.414383,19.69438302,94.72,681.43,0.0,
0.3,3.0,0.6,50.8508369,27.9708369,22.88,29.5,0.0,
0.4,3.0,0.6,28.60359575,24.04359575,4.56,3.92,0.0,
0.5,3.0,0.6,18.30630128,16.26630128,2.04,0.37,0.0,
0.6,3.0,0.6,12.71270922,11.49270922,1.22,0.18,0.0,
0.7,3.0,0.6,9.339949634,8.139949634,1.2,0.16,0.0,
0.8,3.0,0.6,7.150898939,6.130898939,1.02,0.02,0.0,
0.9,3.0,0.6,5.650092989,4.650092989,1.0,0.0,0.0,
0.1,3.0,0.7,423.708542,-358.291458,782.0,26568.0,88.0,
0.2,3.0,0.7,105.9271355,5.067135502,100.86,537.76,0.0,
0.3,3.0,0.7,47.07872689,24.97872689,22.1,17.64,0.0,
0.4,3.0,0.7,26.48178388,21.36178388,5.12,3.86,0.0,
0.5,3.0,0.7,16.94834168,14.84834168,2.1,0.3,0.0,
0.6,3.0,0.7,11.76968172,10.34968172,1.42,0.25,0.0,
0.7,3.0,0.7,8.647113102,7.487113102,1.16,0.14,0.0,
0.8,3.0,0.7,6.620445969,5.560445969,1.06,0.06,0.0,
0.9,3.0,0.7,5.230969654,4.230969654,1.0,0.0,0.0,
0.1,3.0,0.8,396.343049,-504.656951,901.0,,98.0,
0.2,3.0,0.8,99.08576225,-2.114237747,101.2,737.35,0.0,
0.3,3.0,0.8,44.03811656,24.41811656,19.62,14.65,0.0,
0.4,3.0,0.8,24.77144056,20.19144056,4.58,2.98,0.0,
0.5,3.0,0.8,15.85372196,13.71372196,2.14,0.37,0.0,
0.6,3.0,0.8,11.00952914,9.609529139,1.4,0.24,0.0,
0.7,3.0,0.8,8.088633653,6.908633653,1.18,0.15,0.0,
0.8,3.0,0.8,6.192860141,5.112860141,1.08,0.08,0.0,
0.9,3.0,0.8,4.893124062,3.873124062,1.02,0.02,0.0,
0.1,3.0,0.9,373.6758102,-559.8241898,933.5,4140.5,96.0,
0.2,3.0,0.9,93.41895254,-16.00104746,109.42,1150.98,0.0,
0.3,3.0,0.9,41.51953446,20.07953446,21.44,19.35,0.0,
0.4,3.0,0.9,23.35473814,18.13473814,5.22,3.11,0.0,
0.5,3.0,0.9,14.94703241,12.84703241,2.1,0.38,0.0,
0.6,3.0,0.9,10.37988362,8.899883616,1.48,0.25,0.0,
0.7,3.0,0.9,7.626036942,6.406036942,1.22,0.18,0.0,
0.8,3.0,0.9,5.838684534,4.798684534,1.04,0.04,0.0,
0.9,3.0,0.9,4.613281607,3.613281607,1.0,0.0,0.0,
0.1,5.0,0.0,,,,,100.0,
0.2,5.0,0.0,,,,,100.0,
0.3,5.0,0.0,,,92.2,1975.9555555555555,80.0,
0.4,5.0,0.0,,,6.229166666666667,8.90381205673759,4.0,
0.5,5.0,0.0,,,1.9,0.336734693877551,0.0,
0.6,5.0,0.0,,,1.26,0.1963265306122449,0.0,
0.7,5.0,0.0,,,1.16,0.13714285714285715,0.0,
0.8,5.0,0.0,,,1.04,0.03918367346938775,0.0,
0.9,5.0,0.0,,,1.0,0.0,0.0,
0.1,5.0,0.05,,,961.0,,98.0,
0.2,5.0,0.05,,,322.3,10515.724489795919,0.0,
0.3,5.0,0.05,,,73.22,2063.7261224489794,0.0,
0.4,5.0,0.05,,,5.82,11.293469387755103,0.0,
0.5,5.0,0.05,,,1.84,0.3004081632653061,0.0,
0.6,5.0,0.05,,,1.32,0.2220408163265306,0.0,
0.7,5.0,0.05,,,1.14,0.12285714285714286,0.0,
0.8,5.0,0.05,,,1.04,0.03918367346938775,0.0,
0.9,5.0,0.05,,,1.0,0.0,0.0,
0.1,5.0,0.1,1146.325652,227.0756518,919.25,2136.5,84.0,
0.2,5.0,0.1,286.581413,81.58141295,205.0,2708.2,0.0,
0.3,5.0,0.1,127.3695169,79.66951687,47.7,169.36,0.0,
0.4,5.0,0.1,71.64535324,66.54535324,5.1,4.3,0.0,
0.5,5.0,0.1,45.85302607,44.11302607,1.74,0.28,0.0,
0.6,5.0,0.1,31.84237922,30.56237922,1.28,0.21,0.0,
0.7,5.0,0.1,23.39440106,22.33440106,1.06,0.06,0.0,
0.8,5.0,0.1,17.91133831,16.91133831,1.0,0.0,0.0,
0.9,5.0,0.1,14.15216854,13.15216854,1.0,0.0,0.0,
0.1,5.0,0.2,810.5746418,-17.80535816,828.38,12222.59,74.0,
0.2,5.0,0.2,202.6436605,44.00366046,158.64,1091.21,0.0,
0.3,5.0,0.2,90.06384909,49.38384909,40.68,94.18,0.0,
0.4,5.0,0.2,50.66091512,45.12091512,5.54,12.25,0.0,
0.5,5.0,0.2,32.42298567,30.46298567,1.96,0.49,0.0,
0.6,5.0,0.2,22.51596227,21.13596227,1.38,0.24,0.0,
0.7,5.0,0.2,16.54233963,15.44233963,1.1,0.09,0.0,
0.8,5.0,0.2,12.66522878,11.62522878,1.04,0.04,0.0,
0.9,5.0,0.2,10.00709434,9.007094344,1.0,0.0,0.0,
0.1,5.0,0.3,661.8314237,-70.02857635,731.86,30311.81,86.0,
0.2,5.0,0.3,165.4578559,23.67785591,141.78,625.6,0.0,
0.3,5.0,0.3,73.53682485,36.85682485,36.68,101.08,0.0,
0.4,5.0,0.3,41.36446398,35.64446398,5.72,6.49,0.0,
0.5,5.0,0.3,26.47325695,24.45325695,2.02,0.35,0.0,
0.6,5.0,0.3,18.38420621,17.06420621,1.32,0.22,0.0,
0.7,5.0,0.3,13.50676375,12.40676375,1.1,0.09,0.0,
0.8,5.0,0.3,10.34111599,9.341115995,1.0,0.0,0.0,
0.9,5.0,0.3,8.170758317,7.170758317,1.0,0.0,0.0,
0.1,5.0,0.4,573.1628259,-158.3371741,731.5,20231.0,92.0,
0.2,5.0,0.4,143.2907065,-2.789293524,146.08,1263.38,0.0,
0.3,5.0,0.4,63.68475843,29.56475843,34.12,89.41,0.0,
0.4,5.0,0.4,35.82267662,30.10267662,5.72,7.35,0.0,
0.5,5.0,0.4,22.92651304,20.74651304,2.18,1.54,0.0,
0.6,5.0,0.4,15.92118961,14.66118961,1.26,0.2,0.0,
0.7,5.0,0.4,11.69720053,10.51720053,1.18,0.15,0.0,
0.8,5.0,0.4,8.955669155,7.955669155,1.0,0.0,0.0,
0.9,5.0,0.4,7.07608427,6.07608427,1.0,0.0,0.0,
0.1,5.0,0.5,512.6524164,-258.3475836,771.0,28800.0,96.0,
0.2,5.0,0.5,128.1631041,-16.77689591,144.94,1296.1,0.0,
0.3,5.0,0.5,56.9613796,25.6413796,31.32,57.85,0.0,
0.4,5.0,0.5,32.04077602,27.14077602,4.9,4.26,0.0,
0.5,5.0,0.5,20.50609665,18.40609665,2.1,0.26,0.0,
0.6,5.0,0.5,14.2403449,12.8003449,1.44,0.25,0.0,
0.7,5.0,0.5,10.46229421,9.422294211,1.04,0.04,0.0,
0.8,5.0,0.5,8.010194006,7.010194006,1.0,0.0,0.0,
0.9,5.0,0.5,6.329042177,5.329042177,1.0,0.0,0.0,
0.1,5.0,0.6,467.9854877,,,,100.0,
0.2,5.0,0.6,116.9963719,-42.86362808,159.86,2419.1,0.0,
0.3,5.0,0.6,51.99838752,21.71838752,30.28,47.06,0.0,
0.4,5.0,0.6,29.24909298,23.54909298,5.7,4.34,0.0,
0.5,5.0,0.6,18.71941951,16.71941951,2.0,0.45,0.0,
0.6,5.0,0.6,12.99959688,11.53959688,1.46,0.25,0.0,
0.7,5.0,0.6,9.550724238,8.410724238,1.14,0.12,0.0,
0.8,5.0,0.6,7.312273245,6.292273245,1.02,0.02,0.0,
0.9,5.0,0.6,5.777598613,4.777598613,1.0,0.0,0.0,
0.1,5.0,0.7,433.2703709,-553.7296291,987.0,,98.0,
0.2,5.0,0.7,108.3175927,-83.94240728,192.26,9767.83,0.0,
0.3,5.0,0.7,48.14115232,19.12115232,29.02,43.45,0.0,
0.4,5.0,0.7,27.07939818,21.79939818,5.28,5.92,0.0,
0.5,5.0,0.7,17.33081484,15.31081484,2.02,0.43,0.0,
0.6,5.0,0.7,12.03528808,10.57528808,1.46,0.38,0.0,
0.7,5.0,0.7,8.842252467,7.802252467,1.04,0.04,0.0,
0.8,5.0,0.7,6.769849545,5.689849545,1.08,0.08,0.0,
0.9,5.0,0.7,5.349016924,4.329016924,1.02,0.02,0.0,
0.1,5.0,0.8,405.2873209,,,,100.0,
0.2,5.0,0.8,101.3218302,-127.8181698,229.14,15033.22,0.0,
0.3,5.0,0.8,45.03192455,16.29192455,28.74,55.71,0.0,
0.4,5.0,0.8,25.33045756,19.23045756,6.1,7.44,0.0,
0.5,5.0,0.8,16.21149284,14.05149284,2.16,0.22,0.0,
0.6,5.0,0.8,11.25798114,9.817981137,1.44,0.25,0.0,
0.7,5.0,0.8,8.271169815,7.011169815,1.26,0.2,0.0,
0.8,5.0,0.8,6.332614389,5.232614389,1.1,0.09,0.0,
0.9,5.0,0.8,5.003547172,4.003547172,1.0,0.0,0.0,
0.1,5.0,0.9,382.1085506,,,,100.0,
0.2,5.0,0.9,95.52713765,-161.6528623,257.18,16029.19,2.0,
0.3,5.0,0.9,42.45650562,15.83650562,26.62,36.2,0.0,
0.4,5.0,0.9,23.88178441,18.72178441,5.16,5.97,0.0,
0.5,5.0,0.9,15.28434202,13.18434202,2.1,0.74,0.0,
0.6,5.0,0.9,10.61412641,9.314126406,1.3,0.21,0.0,
0.7,5.0,0.9,7.798133686,6.678133686,1.12,0.11,0.0,
0.8,5.0,0.9,5.970446103,4.950446103,1.02,0.02,0.0,
0.9,5.0,0.9,4.717389514,3.717389514,1.0,0.0,0.0,
0.1,7.0,0.0,,,,,100.0,
0.2,7.0,0.0,,,,,100.0,
0.3,7.0,0.0,,,130.27272727272728,937.8181818181819,78.0,
0.4,7.0,0.0,,,7.32,18.01795918367347,0.0,
0.5,7.0,0.0,,,1.94,0.26163265306122446,0.0,
0.6,7.0,0.0,,,1.34,0.2289795918367347,0.0,
0.7,7.0,0.0,,,1.14,0.12285714285714286,0.0,
0.8,7.0,0.0,,,1.0,0.0,0.0,
0.9,7.0,0.0,,,1.0,0.0,0.0,
0.1,7.0,0.05,,,,,100.0,
0.2,7.0,0.05,,,377.36,12842.48,0.0,
0.3,7.0,0.05,,,78.14,1078.4902040816326,0.0,
0.4,7.0,0.05,,,5.88,10.597551020408163,0.0,
0.5,7.0,0.05,,,2.52,14.866938775510205,0.0,
0.6,7.0,0.05,,,1.32,0.2220408163265306,0.0,
0.7,7.0,0.05,,,1.04,0.03918367346938775,0.0,
0.8,7.0,0.05,,,1.04,0.03918367346938775,0.0,
0.9,7.0,0.05,,,1.0,0.0,0.0,
0.1,7.0,0.1,1184.272984,423.7729837,760.5,40.5,96.0,
0.2,7.0,0.1,296.0682459,52.46824593,243.6,3460.69,0.0,
0.3,7.0,0.1,131.5858871,74.84588708,56.74,211.91,0.0,
0.4,7.0,0.1,74.01706148,67.59706148,6.42,11.64,0.0,
0.5,7.0,0.1,47.37091935,45.49091935,1.88,0.23,0.0,
0.6,7.0,0.1,32.89647177,31.61647177,1.28,0.21,0.0,
0.7,7.0,0.1,24.1688364,22.9888364,1.18,0.15,0.0,
0.8,7.0,0.1,18.50426537,17.46426537,1.04,0.04,0.0,
0.9,7.0,0.1,14.62065412,13.62065412,1.0,0.0,0.0,
0.1,7.0,0.2,837.4074576,69.40745757,768.0,,98.0,
0.2,7.0,0.2,209.3518644,17.31186439,192.04,1340.53,0.0,
0.3,7.0,0.2,93.04527306,43.42527306,49.62,118.73,0.0,
0.4,7.0,0.2,52.3379661,46.8379661,5.5,10.87,0.0,
0.5,7.0,0.2,33.4962983,31.4762983,2.02,0.43,0.0,
0.6,7.0,0.2,23.26131827,22.00131827,1.26,0.2,0.0,
0.7,7.0,0.2,17.08994811,16.00994811,1.08,0.08,0.0,
0.8,7.0,0.2,13.08449152,12.06449152,1.02,0.02,0.0,
0.9,7.0,0.2,10.33836367,9.338363674,1.0,0.0,0.0,
0.1,7.0,0.3,683.740326,-180.259674,864.0,7747.0,94.0,
0.2,7.0,0.3,170.9350815,-9.164918512,180.1,1180.66,0.0,
0.3,7.0,0.3,75.97114733,29.97114733,46.0,164.33,0.0,
0.4,7.0,0.3,42.73377037,36.85377037,5.88,10.31,0.0,
0.5,7.0,0.3,27.34961304,25.32961304,2.02,0.26,0.0,
0.6,7.0,0.3,18.99278683,17.79278683,1.2,0.16,0.0,
0.7,7.0,0.3,13.9538842,12.8138842,1.14,0.12,0.0,
0.8,7.0,0.3,10.68344259,9.643442593,1.04,0.04,0.0,
0.9,7.0,0.3,8.441238592,7.441238592,1.0,0.0,0.0,
0.1,7.0,0.4,592.1364919,-370.8635081,963.0,,98.0,
0.2,7.0,0.4,148.034123,-59.16587703,207.2,2381.1,0.0,
0.3,7.0,0.4,65.79294354,25.99294354,39.8,65.63,0.0,
0.4,7.0,0.4,37.00853074,30.90853074,6.1,11.03,0.0,
0.5,7.0,0.4,23.68545967,21.50545967,2.18,0.44,0.0,
0.6,7.0,0.4,16.44823589,15.06823589,1.38,0.24,0.0,
0.7,7.0,0.4,12.0844182,10.9644182,1.12,0.11,0.0,
0.8,7.0,0.4,9.252132685,8.232132685,1.02,0.02,0.0,
0.9,7.0,0.4,7.31032706,6.31032706,1.0,0.0,0.0,
0.1,7.0,0.5,529.6229791,,,,100.0,
0.2,7.0,0.5,132.4057448,-105.9142552,238.32,4537.73,0.0,
0.3,7.0,0.5,58.84699768,19.28699768,39.56,90.9,0.0,
0.4,7.0,0.5,33.10143619,27.58143619,5.52,7.68,0.0,
0.5,7.0,0.5,21.18491916,19.22491916,1.96,0.28,0.0,
0.6,7.0,0.5,14.71174942,13.21174942,1.5,0.26,0.0,
0.7,7.0,0.5,10.80863223,9.608632227,1.2,0.16,0.0,
0.8,7.0,0.5,8.275359049,7.215359049,1.06,0.06,0.0,
0.9,7.0,0.5,6.538555298,5.538555298,1.0,0.0,0.0,
0.1,7.0,0.6,483.4774211,,,,100.0,
0.2,7.0,0.6,120.8693553,-162.2906447,283.16,19067.28,0.0,
0.3,7.0,0.6,53.71971345,14.33971345,39.38,82.0,0.0,
0.4,7.0,0.6,30.21733882,24.73733882,5.48,6.83,0.0,
0.5,7.0,0.6,19.33909684,17.27909684,2.06,0.55,0.0,
0.6,7.0,0.6,13.42992836,11.90992836,1.52,0.25,0.0,
0.7,7.0,0.6,9.866886144,8.726886144,1.14,0.12,0.0,
0.8,7.0,0.6,7.554334704,6.434334704,1.12,0.11,0.0,
0.9,7.0,0.6,5.96885705,4.94885705,1.02,0.02,0.0,
0.1,7.0,0.7,447.6131142,,,,100.0,
0.2,7.0,0.7,111.9032785,-200.4567215,312.36,21359.54,0.0,
0.3,7.0,0.7,49.73479047,12.59479047,37.14,70.16,0.0,
0.4,7.0,0.7,27.97581964,22.79581964,5.18,4.8,0.0,
0.5,7.0,0.7,17.90452457,15.92452457,1.98,0.47,0.0,
0.6,7.0,0.7,12.43369762,11.01369762,1.42,0.25,0.0,
0.7,7.0,0.7,9.134961514,7.994961514,1.14,0.12,0.0,
0.8,7.0,0.7,6.993954909,5.933954909,1.06,0.06,0.0,
0.9,7.0,0.7,5.52608783,4.52608783,1.0,0.0,0.0,
0.1,7.0,0.8,418.7037288,,,,100.0,
0.2,7.0,0.8,104.6759322,-322.7740678,427.45,47547.91,16.0,
0.3,7.0,0.8,46.52263653,10.68263653,35.84,66.14,0.0,
0.4,7.0,0.8,26.16898305,21.22898305,4.94,4.79,0.0,
0.5,7.0,0.8,16.74814915,14.82814915,1.92,0.32,0.0,
0.6,7.0,0.8,11.63065913,10.21065913,1.42,0.25,0.0,
0.7,7.0,0.8,8.544974057,7.324974057,1.22,0.18,0.0,
0.8,7.0,0.8,6.542245762,5.482245762,1.06,0.06,0.0,
0.9,7.0,0.8,5.169181837,4.169181837,1.0,0.0,0.0,
0.1,7.0,0.9,394.7576612,,,,100.0,
0.2,7.0,0.9,98.68941531,-325.9905847,424.68,48943.92,32.0,
0.3,7.0,0.9,43.86196236,10.10196236,33.76,86.92,0.0,
0.4,7.0,0.9,24.67235383,18.41235383,6.26,6.73,0.0,
0.5,7.0,0.9,15.79030645,13.81030645,1.98,0.35,0.0,
0.6,7.0,0.9,10.96549059,9.54549059,1.42,0.25,0.0,
0.7,7.0,0.9,8.056278801,6.836278801,1.22,0.18,0.0,
0.8,7.0,0.9,6.168088457,5.108088457,1.06,0.06,0.0,
0.9,7.0,0.9,4.873551373,3.873551373,1.0,0.0,0.0,
0.1,9.0,0.0,,,,,100.0,
0.2,9.0,0.0,,,,,100.0,
0.3,9.0,0.0,,,121.16666666666667,602.9666666666667,88.0,
0.4,9.0,0.0,,,8.122448979591837,28.73469387755102,2.0,
0.5,9.0,0.0,,,1.84,0.3004081632653061,0.0,
0.6,9.0,0.0,,,1.22,0.17510204081632652,0.0,
0.7,9.0,0.0,,,1.04,0.03918367346938775,0.0,
0.8,9.0,0.0,,,1.06,0.05755102040816327,0.0,
0.9,9.0,0.0,,,1.0,0.0,0.0,
0.1,9.0,0.05,,,,,100.0,
0.2,9.0,0.05,,,360.6,8908.489795918367,0.0,
0.3,9.0,0.05,,,86.44,1826.3330612244897,0.0,
0.4,9.0,0.05,,,6.62,23.873061224489796,0.0,
0.5,9.0,0.05,,,2.0,0.40816326530612246,0.0,
0.6,9.0,0.05,,,1.34,0.2289795918367347,0.0,
0.7,9.0,0.05,,,1.1,0.09183673469387756,0.0,
0.8,9.0,0.05,,,1.04,0.03918367346938775,0.0,
0.9,9.0,0.05,,,1.0,0.0,0.0,
0.1,9.0,0.1,1234.869426,395.8694263,839.0,,98.0,
0.2,9.0,0.1,308.7173566,45.67735657,263.04,2659.79,0.0,
0.3,9.0,0.1,137.207714,69.00771403,68.2,254.16,0.0,
0.4,9.0,0.1,77.17933914,70.73933914,6.44,24.21,0.0,
0.5,9.0,0.1,49.39477705,47.43477705,1.96,0.45,0.0,
0.6,9.0,0.1,34.30192851,33.02192851,1.28,0.21,0.0,
0.7,9.0,0.1,25.20141686,24.14141686,1.06,0.06,0.0,
0.8,9.0,0.1,19.29483479,18.29483479,1.0,0.0,0.0,
0.9,9.0,0.1,15.24530156,14.24530156,1.0,0.0,0.0,
0.1,9.0,0.2,873.1845452,,,,100.0,
0.2,9.0,0.2,218.2961363,-26.8838637,245.18,3291.33,0.0,
0.3,9.0,0.2,97.02050502,39.32050502,57.7,150.91,0.0,
0.4,9.0,0.2,54.57403408,48.53403408,6.04,12.28,0.0,
0.5,9.0,0.2,34.92738181,33.12738181,1.8,0.2,0.0,
0.6,9.0,0.2,24.25512626,23.03512626,1.22,0.18,0.0,
0.7,9.0,0.2,17.82009276,16.78009276,1.04,0.04,0.0,
0.8,9.0,0.2,13.64350852,12.58350852,1.06,0.06,0.0,
0.9,9.0,0.2,10.78005611,9.780056114,1.0,0.0,0.0,
0.1,9.0,0.3,712.9521957,,,,100.0,
0.2,9.0,0.3,178.2380489,-75.96195108,254.2,4143.22,0.0,
0.3,9.0,0.3,79.21691063,26.13691063,53.08,146.77,0.0,
0.4,9.0,0.3,44.55951223,38.41951223,6.14,11.76,0.0,
0.5,9.0,0.3,28.51808783,26.49808783,2.02,0.26,0.0,
0.6,9.0,0.3,19.80422766,18.46422766,1.34,0.27,0.0,
0.7,9.0,0.3,14.55004481,13.45004481,1.1,0.09,0.0,
0.8,9.0,0.3,11.13987806,10.13987806,1.0,0.0,0.0,
0.9,9.0,0.3,8.801878959,7.801878959,1.0,0.0,0.0,
0.1,9.0,0.4,617.4347131,,,,100.0,
0.2,9.0,0.4,154.3586783,-134.5213217,288.88,9543.5,0.0,
0.3,9.0,0.4,68.60385702,19.52385702,49.08,137.3,0.0,
0.4,9.0,0.4,38.58966957,32.22966957,6.36,11.83,0.0,
0.5,9.0,0.4,24.69738853,22.73738853,1.96,0.28,0.0,
0.6,9.0,0.4,17.15096425,15.79096425,1.36,0.24,0.0,
0.7,9.0,0.4,12.60070843,11.44070843,1.16,0.14,0.0,
0.8,9.0,0.4,9.647417393,8.627417393,1.02,0.02,0.0,
0.9,9.0,0.4,7.62265078,6.62265078,1.0,0.0,0.0,
0.1,9.0,0.5,552.2503961,,,,100.0,
0.2,9.0,0.5,138.062599,-273.977401,412.04,38300.24,0.0,
0.3,9.0,0.5,61.36115512,12.66115512,48.7,146.74,0.0,
0.4,9.0,0.5,34.51564976,28.91564976,5.6,5.51,0.0,
0.5,9.0,0.5,22.09001584,20.13001584,1.96,0.16,0.0,
0.6,9.0,0.5,15.34028878,14.00028878,1.34,0.27,0.0,
0.7,9.0,0.5,11.27041625,10.07041625,1.2,0.16,0.0,
0.8,9.0,0.5,8.628912439,7.588912439,1.04,0.04,0.0,
0.9,9.0,0.5,6.817906125,5.797906125,1.02,0.02,0.0,
0.1,9.0,0.6,504.1333322,,,,100.0,
0.2,9.0,0.6,126.0333331,-300.0966669,426.13,33466.78,8.0,
0.3,9.0,0.6,56.01481469,12.61481469,43.4,126.61,0.0,
0.4,9.0,0.6,31.50833326,25.84833326,5.66,10.15,0.0,
0.5,9.0,0.6,20.16533329,18.12533329,2.04,0.57,0.0,
0.6,9.0,0.6,14.00370367,12.64370367,1.36,0.24,0.0,
0.7,9.0,0.6,10.28843535,9.128435352,1.16,0.14,0.0,
0.8,9.0,0.6,7.877083316,6.797083316,1.08,0.08,0.0,
0.9,9.0,0.6,6.223868299,5.203868299,1.02,0.02,0.0,
0.1,9.0,0.7,466.7367719,,,,100.0,
0.2,9.0,0.7,116.684193,-404.815807,521.5,41817.66,24.0,
0.3,9.0,0.7,51.85964133,6.939641327,44.92,150.89,0.0,
0.4,9.0,0.7,29.17104825,22.87104825,6.3,10.62,0.0,
0.5,9.0,0.7,18.66947088,16.64947088,2.02,0.22,0.0,
0.6,9.0,0.7,12.96491033,11.52491033,1.44,0.25,0.0,
0.7,9.0,0.7,9.525240244,8.345240244,1.18,0.15,0.0,
0.8,9.0,0.7,7.292762062,6.292762062,1.0,0.0,0.0,
0.9,9.0,0.7,5.76218237,4.74218237,1.02,0.02,0.0,
0.1,9.0,0.8,436.5922726,,,,100.0,
0.2,9.0,0.8,109.1480682,-367.9619318,477.11,50657.05,64.0,
0.3,9.0,0.8,48.51025251,9.850252512,38.66,105.7,0.0,
0.4,9.0,0.8,27.28701704,21.34701704,5.94,7.81,0.0,
0.5,9.0,0.8,17.4636909,15.3236909,2.14,0.74,0.0,
0.6,9.0,0.8,12.12756313,10.68756313,1.44,0.25,0.0,
0.7,9.0,0.8,8.91004638,7.75004638,1.16,0.14,0.0,
0.8,9.0,0.8,6.821754259,5.821754259,1.0,0.0,0.0,
0.9,9.0,0.8,5.390028057,4.390028057,1.0,0.0,0.0,
0.1,9.0,0.9,411.6231421,,,,100.0,
0.2,9.0,0.9,102.9057855,-440.3842145,543.29,64112.53,72.0,
0.3,9.0,0.9,45.73590468,5.155904678,40.58,184.7,0.0,
0.4,9.0,0.9,25.72644638,19.86644638,5.86,9.39,0.0,
0.5,9.0,0.9,16.46492568,14.12492568,2.34,0.47,0.0,
0.6,9.0,0.9,11.43397617,10.07397617,1.36,0.28,0.0,
0.7,9.0,0.9,8.400472288,7.260472288,1.14,0.12,0.0,
